pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
115,1,1,murat,M,bottom,314,next,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
115,1,2,kristin,F,top,177234,back,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
115,1,3,andrea,F,top,414065,next,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
115,1,4,nella,F,bottom,1375,back,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
115,1,5,georg,M,bottom,346,back,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
115,1,6,justin,M,top,774052,back,145still18.jpg,145,encoding_images/male_familiarization/145still18.jpg
115,1,7,joel,M,top,235760,next,125still2.jpg,125,encoding_images/male_familiarization/125still2.jpg
115,1,8,nancy,F,top,531232,next,131still13.jpg,131,encoding_images/female_familiarization/131still13.jpg
115,1,9,siegfried,M,bottom,398,next,293still1.jpg,293,encoding_images/male_familiarization/293still1.jpg
115,1,10,vincenza,F,bottom,1053,next,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
115,1,11,wesley,M,top,171701,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
115,1,12,nina,F,top,79553,back,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
115,1,13,katrin,F,bottom,1057,next,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
115,1,14,bridgit,F,bottom,1274,back,021still9.jpg,021,encoding_images/female_familiarization/021still9.jpg
115,1,15,ryan,M,top,937360,back,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
115,1,16,benedetto,M,bottom,514,back,206still4.jpg,206,encoding_images/male_familiarization/206still4.jpg
115,2,1,jane,F,top,167264,back,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
115,2,2,per,M,bottom,352,next,248still8.jpg,248,encoding_images/male_familiarization/248still8.jpg
115,2,3,teresa,F,top,368426,next,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
115,2,4,elke,F,bottom,1070,back,167still8.jpg,167,encoding_images/female_familiarization/167still8.jpg
115,2,5,thomas,M,top,1464735,next,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
115,2,6,brita,F,bottom,1035,back,157still8.jpg,157,encoding_images/female_familiarization/157still8.jpg
115,2,7,jon,M,top,140402,next,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
115,2,8,jolyn,F,bottom,1852,next,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
115,2,9,harald,M,bottom,300,back,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
115,2,10,jeffery,M,top,224133,back,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
115,2,11,denise,F,top,359710,next,104still6.jpg,104,encoding_images/female_familiarization/104still6.jpg
115,2,12,niels,M,bottom,1009,next,051still6.jpg,051,encoding_images/male_familiarization/051still6.jpg
115,2,13,jennifer,F,top,1456897,back,168still10.jpg,168,encoding_images/female_familiarization/168still10.jpg
115,2,14,giulio,M,bottom,513,back,239still2.jpg,239,encoding_images/male_familiarization/239still2.jpg
115,2,15,theodore,M,top,137034,back,271still7.jpg,271,encoding_images/male_familiarization/271still7.jpg
115,2,16,fae,F,bottom,549,next,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
115,3,1,marylee,F,bottom,1394,next,033still3.jpg,033,encoding_images/female_familiarization/033still3.jpg
115,3,2,dragan,M,bottom,255,back,264still16.jpg,264,encoding_images/male_familiarization/264still16.jpg
115,3,3,robert,M,top,2574767,next,129still12.jpg,129,encoding_images/male_familiarization/129still12.jpg
115,3,4,joani,F,bottom,566,back,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
115,3,5,jessica,F,top,1043236,back,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
115,3,6,frederick,M,top,128814,back,058still6.jpg,058,encoding_images/male_familiarization/058still6.jpg
115,3,7,anna,F,top,397826,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
115,3,8,gennaro,M,bottom,1338,next,218still10.jpg,218,encoding_images/male_familiarization/218still10.jpg
115,3,9,herve,M,bottom,155,next,017still4.jpg,017,encoding_images/male_familiarization/017still4.jpg
115,3,10,allison,F,top,300943,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
115,3,11,giuseppina,F,bottom,686,back,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
115,3,12,brent,M,top,133633,next,102still12.jpg,102,encoding_images/male_familiarization/102still12.jpg
115,3,13,nicholas,M,top,853046,back,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
115,3,14,nunzio,M,bottom,496,back,036still4.jpg,036,encoding_images/male_familiarization/036still4.jpg
115,3,15,alla,F,bottom,397,next,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
