pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
150,1,1,marshall,M,top,58353,next,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
150,1,2,olena,F,bottom,333,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
150,1,3,frances,F,top,111510,next,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
150,1,4,florian,M,bottom,873,back,082still5.jpg,082,encoding_images/male_familiarization/082still5.jpg
150,1,5,anne,F,top,175447,back,009still12.jpg,009,encoding_images/female_familiarization/009still12.jpg
150,1,6,susan,F,top,863506,back,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
150,1,7,claire,F,top,143040,next,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
150,1,8,arno,M,bottom,590,next,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
150,1,9,julene,F,bottom,1281,back,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
150,1,10,scott,M,top,753538,next,270still12.jpg,270,encoding_images/male_familiarization/270still12.jpg
150,1,11,jeffrey,M,top,939996,back,258still7.jpg,258,encoding_images/male_familiarization/258still7.jpg
150,1,12,giuseppina,F,bottom,686,next,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
150,1,13,pieter,M,bottom,881,back,204still4.jpg,204,encoding_images/male_familiarization/204still4.jpg
150,1,14,kathrin,F,bottom,1057,back,286still6.jpg,286,encoding_images/female_familiarization/286still6.jpg
150,1,15,carl,M,top,222487,back,090still3.jpg,090,encoding_images/male_familiarization/090still3.jpg
150,1,16,gunther,M,bottom,842,next,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
150,2,1,viki,F,bottom,1548,back,143still3.jpg,143,encoding_images/female_familiarization/143still3.jpg
150,2,2,april,F,top,236114,back,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
150,2,3,deborah,F,top,691883,next,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
150,2,4,patrick,M,top,585266,back,019still10.jpg,019,encoding_images/male_familiarization/019still10.jpg
150,2,5,arline,F,bottom,1793,next,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
150,2,6,micheal,M,top,138560,next,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
150,2,7,jacquelyn,F,top,63821,back,088still4.jpg,088,encoding_images/female_familiarization/088still4.jpg
150,2,8,seymour,M,bottom,637,back,133still9.jpg,133,encoding_images/male_familiarization/133still9.jpg
150,2,9,kostas,M,bottom,339,next,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
150,2,10,leah,F,top,211413,next,182still11.jpg,182,encoding_images/female_familiarization/182still11.jpg
150,2,11,friedrich,M,bottom,472,next,011still7.jpg,011,encoding_images/male_familiarization/011still7.jpg
