pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
180,1,1,audrey,F,top,177763,back,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
180,1,2,pamela,F,top,518671,next,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
180,1,3,susette,F,bottom,924,back,143still3.jpg,143,encoding_images/female_familiarization/143still3.jpg
180,1,4,eric,M,top,857523,back,239still2.jpg,239,encoding_images/male_familiarization/239still2.jpg
180,1,5,raffi,M,bottom,754,next,003still16.jpg,003,encoding_images/male_familiarization/003still16.jpg
180,1,6,erica,F,top,229825,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
180,1,7,bryan,M,top,375144,next,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
180,1,8,teresa,F,top,368426,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
180,1,9,milos,M,bottom,337,back,269still2.jpg,269,encoding_images/male_familiarization/269still2.jpg
180,1,10,randy,M,top,313236,back,004still8.jpg,004,encoding_images/male_familiarization/004still8.jpg
180,1,11,joline,F,bottom,1507,next,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
180,1,12,yaron,M,bottom,271,back,019still10.jpg,019,encoding_images/male_familiarization/019still10.jpg
180,1,13,ryan,M,top,937360,next,230still18.jpg,230,encoding_images/male_familiarization/230still18.jpg
180,1,14,stanislaw,M,bottom,233,next,052still1.jpg,052,encoding_images/male_familiarization/052still1.jpg
180,1,15,larysa,F,bottom,155,back,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
180,1,16,laraine,F,bottom,1536,next,104still6.jpg,104,encoding_images/female_familiarization/104still6.jpg
180,2,1,clayton,M,top,100693,next,279still8.jpg,279,encoding_images/male_familiarization/279still8.jpg
180,2,2,bonni,F,bottom,1167,next,167still8.jpg,167,encoding_images/female_familiarization/167still8.jpg
180,2,3,nancy,F,top,531232,back,034still14.jpg,034,encoding_images/female_familiarization/034still14.jpg
180,2,4,derek,M,top,231261,back,222still5.jpg,222,encoding_images/male_familiarization/222still5.jpg
180,2,5,brian,M,top,1140348,back,247still7.jpg,247,encoding_images/male_familiarization/247still7.jpg
180,2,6,norine,F,bottom,1585,back,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
180,2,7,wendy,F,top,252118,next,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
180,2,8,bogdan,M,bottom,589,back,080still5.jpg,080,encoding_images/male_familiarization/080still5.jpg
180,2,9,donald,M,top,624929,next,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
180,2,10,raffaele,M,bottom,866,next,046still6.jpg,046,encoding_images/male_familiarization/046still6.jpg
180,2,11,beata,F,bottom,606,back,277still4.jpg,277,encoding_images/female_familiarization/277still4.jpg
180,2,12,ruth,F,top,150092,back,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
180,2,13,sarkis,M,bottom,695,back,091still4.jpg,091,encoding_images/male_familiarization/091still4.jpg
180,2,14,zoran,M,bottom,369,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
180,2,15,kathryn,F,top,305197,next,021still9.jpg,021,encoding_images/female_familiarization/021still9.jpg
180,2,16,marylee,F,bottom,1394,next,289still5.jpg,289,encoding_images/female_familiarization/289still5.jpg
180,3,1,siegfried,M,bottom,398,back,172still12.jpg,172,encoding_images/male_familiarization/172still12.jpg
180,3,2,jason,M,top,1032094,next,051still6.jpg,051,encoding_images/male_familiarization/051still6.jpg
180,3,3,charles,M,top,1143261,next,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
180,3,4,camie,F,bottom,1589,back,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
180,3,5,arline,F,bottom,1793,next,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
180,3,6,virgina,F,bottom,815,back,097still1.jpg,097,encoding_images/female_familiarization/097still1.jpg
180,3,7,matthew,M,top,1576838,back,076still4.jpg,076,encoding_images/male_familiarization/076still4.jpg
180,3,8,jennifer,F,top,1456897,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
180,3,9,nunzio,M,bottom,496,next,237still6.jpg,237,encoding_images/male_familiarization/237still6.jpg
180,3,10,bridget,F,top,85920,back,157still8.jpg,157,encoding_images/female_familiarization/157still8.jpg
180,3,11,tanya,F,top,113973,next,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
180,3,12,colm,M,bottom,577,next,174still1.jpg,174,encoding_images/male_familiarization/174still1.jpg
180,3,13,claire,F,top,143040,next,072still5.jpg,072,encoding_images/female_familiarization/072still5.jpg
180,3,14,phillip,M,top,237464,back,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
180,3,15,lauralee,F,bottom,1694,next,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
180,3,16,dragan,M,bottom,255,back,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
180,4,1,anthony,M,top,1246681,back,146still1.jpg,146,encoding_images/male_familiarization/146still1.jpg
180,4,2,kyle,M,top,477434,next,141still12.jpg,141,encoding_images/male_familiarization/141still12.jpg
180,4,3,marie,F,top,139785,next,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
180,4,4,ole,M,bottom,644,next,128still5.jpg,128,encoding_images/male_familiarization/128still5.jpg
180,4,5,dieter,M,bottom,902,back,077still1.jpg,077,encoding_images/male_familiarization/077still1.jpg
180,4,6,kimberly,F,top,837190,next,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
180,4,7,herve,M,bottom,155,next,281still4.jpg,281,encoding_images/male_familiarization/281still4.jpg
180,4,8,lorilee,F,bottom,777,back,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
180,4,9,brenda,F,top,489885,back,071still4.jpg,071,encoding_images/female_familiarization/071still4.jpg
180,4,10,david,M,top,2883682,back,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
180,4,11,eleonora,F,bottom,706,next,203still8.jpg,203,encoding_images/female_familiarization/203still8.jpg
180,4,12,bridgit,F,bottom,1274,next,050still16.jpg,050,encoding_images/female_familiarization/050still16.jpg
180,4,13,john,M,top,2738991,next,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
180,4,14,christoph,M,bottom,1126,back,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
180,4,15,antonietta,F,bottom,991,back,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
180,4,16,charlotte,F,top,218590,back,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
