pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
134,1,1,sigrid,F,bottom,1294,next,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
134,1,2,julene,F,bottom,1281,next,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
134,1,3,andrea,F,top,414065,back,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
134,1,4,laurent,M,bottom,1097,next,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
134,1,5,patrick,M,top,585266,back,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
134,1,6,john,M,top,2738991,next,077still1.jpg,077,encoding_images/male_familiarization/077still1.jpg
134,1,7,tiffany,F,top,336894,next,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
134,1,8,milos,M,bottom,337,back,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
134,1,9,kara,F,top,99531,next,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
134,1,10,william,M,top,2116387,next,047still4.jpg,047,encoding_images/male_familiarization/047still4.jpg
134,1,11,friedrich,M,bottom,472,back,231still2.jpg,231,encoding_images/male_familiarization/231still2.jpg
134,1,12,andrzej,M,bottom,357,next,174still1.jpg,174,encoding_images/male_familiarization/174still1.jpg
134,1,13,jennifer,F,top,1456897,back,015still10.jpg,015,encoding_images/female_familiarization/015still10.jpg
134,1,14,marylee,F,bottom,1394,back,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
134,1,15,jeffery,M,top,224133,back,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
134,1,16,laraine,F,bottom,1536,back,089still1.jpg,089,encoding_images/female_familiarization/089still1.jpg
134,2,1,marshall,M,top,58353,back,283still14.jpg,283,encoding_images/male_familiarization/283still14.jpg
134,2,2,joani,F,bottom,566,back,289still5.jpg,289,encoding_images/female_familiarization/289still5.jpg
134,2,3,jerry,M,top,337346,back,175still5.jpg,175,encoding_images/male_familiarization/175still5.jpg
134,2,4,emily,F,top,782318,back,022still10.jpg,022,encoding_images/female_familiarization/022still10.jpg
