pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
127,1,1,colm,M,bottom,577,next,156still3.jpg,156,encoding_images/male_familiarization/156still3.jpg
127,1,2,marijo,F,bottom,955,back,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
127,1,3,adam,M,top,542093,back,003still16.jpg,003,encoding_images/male_familiarization/003still16.jpg
127,1,4,florian,M,bottom,873,back,090still3.jpg,090,encoding_images/male_familiarization/090still3.jpg
127,1,5,tiffany,F,top,336894,back,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
127,1,6,friedrich,M,bottom,472,back,274still5.jpg,274,encoding_images/male_familiarization/274still5.jpg
127,1,7,dyan,F,bottom,1733,back,216still12.jpg,216,encoding_images/female_familiarization/216still12.jpg
127,1,8,frank,M,top,327936,back,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
127,1,9,louanne,F,bottom,1201,next,169still9.jpg,169,encoding_images/female_familiarization/169still9.jpg
127,1,10,ann,F,top,222015,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
127,1,11,andrzej,M,bottom,357,next,052still1.jpg,052,encoding_images/male_familiarization/052still1.jpg
127,1,12,katie,F,top,192494,next,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
127,1,13,laura,F,top,625215,back,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
127,1,14,ewa,F,bottom,284,next,261still3.jpg,261,encoding_images/female_familiarization/261still3.jpg
127,1,15,curtis,M,top,186454,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
127,1,16,matthew,M,top,1576838,next,190still4.jpg,190,encoding_images/male_familiarization/190still4.jpg
127,2,1,jolyn,F,bottom,1852,next,223still6.jpg,223,encoding_images/female_familiarization/223still6.jpg
127,2,2,herve,M,bottom,155,back,076still4.jpg,076,encoding_images/male_familiarization/076still4.jpg
127,2,3,martyn,M,bottom,475,back,222still5.jpg,222,encoding_images/male_familiarization/222still5.jpg
127,2,4,michael,M,top,3899849,next,019still10.jpg,019,encoding_images/male_familiarization/019still10.jpg
127,2,5,ellen,F,top,132058,back,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
127,2,6,claire,F,top,143040,back,182still11.jpg,182,encoding_images/female_familiarization/182still11.jpg
127,2,7,fae,F,bottom,549,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
127,2,8,joel,M,top,235760,back,293still1.jpg,293,encoding_images/male_familiarization/293still1.jpg
127,2,9,teresa,F,top,368426,next,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
127,2,10,lauralee,F,bottom,1694,back,097still1.jpg,097,encoding_images/female_familiarization/097still1.jpg
127,2,11,petar,M,bottom,552,next,079still2.jpg,079,encoding_images/male_familiarization/079still2.jpg
127,2,12,marshall,M,top,58353,next,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
127,2,13,arthur,M,top,176969,back,082still5.jpg,082,encoding_images/male_familiarization/082still5.jpg
127,2,14,hannelore,F,bottom,242,next,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
