pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
105,1,1,bernhard,M,bottom,541,back,264still16.jpg,264,encoding_images/male_familiarization/264still16.jpg
105,1,2,kyle,M,top,477434,next,005still4.jpg,005,encoding_images/male_familiarization/005still4.jpg
105,1,3,julene,F,bottom,1281,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
105,1,4,zoran,M,bottom,369,next,114still6.jpg,114,encoding_images/male_familiarization/114still6.jpg
105,1,5,claire,F,top,143040,back,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
105,1,6,milos,M,bottom,337,back,175still5.jpg,175,encoding_images/male_familiarization/175still5.jpg
105,1,7,justin,M,top,774052,next,209still4.jpg,209,encoding_images/male_familiarization/209still4.jpg
105,1,8,dyan,F,bottom,1733,back,015still10.jpg,015,encoding_images/female_familiarization/015still10.jpg
105,1,9,jon,M,top,140402,back,090still3.jpg,090,encoding_images/male_familiarization/090still3.jpg
105,1,10,natalie,F,top,336927,back,257still7.jpg,257,encoding_images/female_familiarization/257still7.jpg
105,1,11,louis,M,top,155311,back,233still4.jpg,233,encoding_images/male_familiarization/233still4.jpg
105,1,12,arline,F,bottom,1793,back,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
105,1,13,giulio,M,bottom,513,next,208still4.jpg,208,encoding_images/male_familiarization/208still4.jpg
105,1,14,jessica,F,top,1043236,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
105,1,15,kimberly,F,top,837190,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
105,1,16,ewa,F,bottom,284,next,201still14.jpg,201,encoding_images/female_familiarization/201still14.jpg
105,2,1,derek,M,top,231261,back,278still3.jpg,278,encoding_images/male_familiarization/278still3.jpg
105,2,2,karalee,F,bottom,1098,next,171still11.jpg,171,encoding_images/female_familiarization/171still11.jpg
105,2,3,eileen,F,top,86787,next,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
105,2,4,william,M,top,2116387,next,281still4.jpg,281,encoding_images/male_familiarization/281still4.jpg
105,2,5,hendrik,M,bottom,1008,next,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
105,2,6,waldemar,M,bottom,515,back,280still2.jpg,280,encoding_images/male_familiarization/280still2.jpg
105,2,7,julie,F,top,481284,next,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
105,2,8,sharilyn,F,bottom,1319,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
105,2,9,bogdan,M,bottom,589,next,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
