pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
152,1,1,joani,F,bottom,566,next,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
152,1,2,marijo,F,bottom,955,next,104still6.jpg,104,encoding_images/female_familiarization/104still6.jpg
152,1,3,saverio,M,bottom,868,next,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
152,1,4,charles,M,top,1143261,next,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
152,1,5,lawrence,M,top,215414,back,284still1.jpg,284,encoding_images/male_familiarization/284still1.jpg
152,1,6,marylee,F,bottom,1394,back,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
152,1,7,katherine,F,top,467064,back,168still10.jpg,168,encoding_images/female_familiarization/168still10.jpg
152,1,8,camille,F,top,57901,back,117still10.jpg,117,encoding_images/female_familiarization/117still10.jpg
152,1,9,gennaro,M,bottom,1338,back,190still4.jpg,190,encoding_images/male_familiarization/190still4.jpg
152,1,10,ahmet,M,bottom,568,back,114still6.jpg,114,encoding_images/male_familiarization/114still6.jpg
152,1,11,heather,F,top,522575,next,180still4.jpg,180,encoding_images/female_familiarization/180still4.jpg
152,1,12,samantha,F,top,576788,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
152,1,13,eyal,M,bottom,386,next,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
152,1,14,troy,M,top,191394,back,125still2.jpg,125,encoding_images/male_familiarization/125still2.jpg
152,1,15,micheal,M,top,138560,next,086still6.jpg,086,encoding_images/male_familiarization/086still6.jpg
152,1,16,laraine,F,bottom,1536,back,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
152,2,1,ann,F,top,222015,back,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
152,2,2,raffi,M,bottom,754,next,174still1.jpg,174,encoding_images/male_familiarization/174still1.jpg
152,2,3,lorilee,F,bottom,777,back,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
152,2,4,gregory,M,top,657806,next,156still3.jpg,156,encoding_images/male_familiarization/156still3.jpg
152,2,5,harald,M,bottom,300,back,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
152,2,6,jennifer,F,top,1456897,next,223still6.jpg,223,encoding_images/female_familiarization/223still6.jpg
152,2,7,gary,M,top,637024,back,202still12.jpg,202,encoding_images/male_familiarization/202still12.jpg
152,2,8,christianne,F,bottom,1422,next,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
152,2,9,murat,M,bottom,314,next,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
152,2,10,amanda,F,top,765106,back,089still1.jpg,089,encoding_images/female_familiarization/089still1.jpg
152,2,11,hendrik,M,bottom,1008,back,240still5.jpg,240,encoding_images/male_familiarization/240still5.jpg
152,2,12,ellen,F,top,132058,next,098still2.jpg,098,encoding_images/female_familiarization/098still2.jpg
152,2,13,matthew,M,top,1576838,back,247still7.jpg,247,encoding_images/male_familiarization/247still7.jpg
152,2,14,inge,F,bottom,520,back,034still14.jpg,034,encoding_images/female_familiarization/034still14.jpg
152,2,15,philip,M,top,210599,next,248still8.jpg,248,encoding_images/male_familiarization/248still8.jpg
152,2,16,kathrin,F,bottom,1057,next,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
152,3,1,jonathan,M,top,833226,back,252still5.jpg,252,encoding_images/male_familiarization/252still5.jpg
152,3,2,eleftherios,M,bottom,168,back,233still4.jpg,233,encoding_images/male_familiarization/233still4.jpg
152,3,3,catherine,F,top,359514,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
152,3,4,dieter,M,bottom,902,next,070still8.jpg,070,encoding_images/male_familiarization/070still8.jpg
152,3,5,sarkis,M,bottom,695,back,208still4.jpg,208,encoding_images/male_familiarization/208still4.jpg
152,3,6,vincenza,F,bottom,1053,back,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
152,3,7,corey,M,top,182107,next,258still7.jpg,258,encoding_images/male_familiarization/258still7.jpg
152,3,8,ruth,F,top,150092,back,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
152,3,9,pieter,M,bottom,881,next,204still4.jpg,204,encoding_images/male_familiarization/204still4.jpg
152,3,10,molly,F,top,152796,back,201still14.jpg,201,encoding_images/female_familiarization/201still14.jpg
152,3,11,rodney,M,top,204539,back,005still4.jpg,005,encoding_images/male_familiarization/005still4.jpg
152,3,12,viki,F,bottom,1548,back,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
152,3,13,despina,F,bottom,1097,next,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
152,3,14,camie,F,bottom,1589,next,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
152,3,15,andrew,M,top,1156589,next,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
152,3,16,lauren,F,top,467567,next,256still7.jpg,256,encoding_images/female_familiarization/256still7.jpg
152,4,1,ramin,M,bottom,627,next,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
152,4,2,tamara,F,top,127915,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
152,4,3,heinz,M,bottom,398,back,081still11.jpg,081,encoding_images/male_familiarization/081still11.jpg
152,4,4,eric,M,top,857523,back,274still5.jpg,274,encoding_images/male_familiarization/274still5.jpg
152,4,5,milos,M,bottom,337,next,159still13.jpg,159,encoding_images/male_familiarization/159still13.jpg
152,4,6,joy,F,top,97839,next,040still3.jpg,040,encoding_images/female_familiarization/040still3.jpg
152,4,7,stanislaw,M,bottom,233,back,279still8.jpg,279,encoding_images/male_familiarization/279still8.jpg
152,4,8,rachel,F,top,506557,back,094still5.jpg,094,encoding_images/female_familiarization/094still5.jpg
152,4,9,william,M,top,2116387,next,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
152,4,10,carl,M,top,222487,next,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
152,4,11,nella,F,bottom,1375,back,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
152,4,12,joline,F,bottom,1507,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
152,4,13,nancy,F,top,531232,next,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
152,4,14,louis,M,top,155311,back,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
152,4,15,dorina,F,bottom,769,next,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
152,4,16,brita,F,bottom,1035,next,135still20.jpg,135,encoding_images/female_familiarization/135still20.jpg
