pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
131,1,1,larysa,F,bottom,155,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
131,1,2,dean,M,top,132701,next,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
131,1,3,raffi,M,bottom,754,next,141still12.jpg,141,encoding_images/male_familiarization/141still12.jpg
131,1,4,marijo,F,bottom,955,next,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
131,1,5,nella,F,bottom,1375,next,105still17.jpg,105,encoding_images/female_familiarization/105still17.jpg
131,1,6,amy,F,top,666708,next,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
131,1,7,matthew,M,top,1576838,next,128still5.jpg,128,encoding_images/male_familiarization/128still5.jpg
131,1,8,wendy,F,top,252118,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
131,1,9,murat,M,bottom,314,back,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
131,1,10,russell,M,top,213906,back,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
131,1,11,deborah,F,top,691883,next,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
131,1,12,rebecca,F,top,659563,back,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
131,1,13,zoran,M,bottom,369,back,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
131,1,14,sergei,M,bottom,341,next,211still20.jpg,211,encoding_images/male_familiarization/211still20.jpg
131,1,15,arline,F,bottom,1793,back,256still7.jpg,256,encoding_images/female_familiarization/256still7.jpg
131,1,16,paul,M,top,845396,back,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
131,2,1,patricia,F,top,854220,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
131,2,2,deanna,F,top,114156,back,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
131,2,3,arla,F,bottom,935,next,097still1.jpg,097,encoding_images/female_familiarization/097still1.jpg
131,2,4,ahmet,M,bottom,568,next,264still16.jpg,264,encoding_images/male_familiarization/264still16.jpg
131,2,5,andrew,M,top,1156589,back,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
131,2,6,lisa,F,top,962082,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
131,2,7,audrey,F,top,177763,next,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
131,2,8,sharilyn,F,bottom,1319,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
131,2,9,milos,M,bottom,337,back,161still9.jpg,161,encoding_images/male_familiarization/161still9.jpg
131,2,10,giuseppina,F,bottom,686,back,034still14.jpg,034,encoding_images/female_familiarization/034still14.jpg
131,2,11,rodney,M,top,204539,next,079still2.jpg,079,encoding_images/male_familiarization/079still2.jpg
131,2,12,spiro,M,bottom,681,back,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
131,2,13,zoltan,M,bottom,728,next,279still8.jpg,279,encoding_images/male_familiarization/279still8.jpg
131,2,14,dorina,F,bottom,769,next,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
131,2,15,william,M,top,2116387,next,156still3.jpg,156,encoding_images/male_familiarization/156still3.jpg
131,2,16,lance,M,top,98431,back,108still5.jpg,108,encoding_images/male_familiarization/108still5.jpg
131,3,1,christianne,F,bottom,1422,back,117still10.jpg,117,encoding_images/female_familiarization/117still10.jpg
131,3,2,gina,F,top,150483,back,265still5.jpg,265,encoding_images/female_familiarization/265still5.jpg
131,3,3,micheline,F,bottom,999,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
131,3,4,laurent,M,bottom,1097,back,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
131,3,5,karalee,F,bottom,1098,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
131,3,6,alexander,M,top,638138,back,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
131,3,7,jason,M,top,1032094,next,268still4.jpg,268,encoding_images/male_familiarization/268still4.jpg
131,3,8,karla,F,top,85468,next,039still14.jpg,039,encoding_images/female_familiarization/039still14.jpg
131,3,9,despina,F,bottom,1097,back,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
131,3,10,nathan,M,top,527664,back,202still12.jpg,202,encoding_images/male_familiarization/202still12.jpg
131,3,11,per,M,bottom,352,next,247still7.jpg,247,encoding_images/male_familiarization/247still7.jpg
131,3,12,natalie,F,top,336927,back,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
131,3,13,tadeusz,M,bottom,181,back,269still2.jpg,269,encoding_images/male_familiarization/269still2.jpg
131,3,14,siegfried,M,bottom,398,next,146still1.jpg,146,encoding_images/male_familiarization/146still1.jpg
131,3,15,shane,M,top,189201,next,049still6.jpg,049,encoding_images/male_familiarization/049still6.jpg
131,3,16,theresa,F,top,266524,next,021still9.jpg,021,encoding_images/female_familiarization/021still9.jpg
131,4,1,curtis,M,top,186454,next,266still13.jpg,266,encoding_images/male_familiarization/266still13.jpg
131,4,2,heinz,M,bottom,398,next,175still5.jpg,175,encoding_images/male_familiarization/175still5.jpg
131,4,3,olena,F,bottom,333,next,286still6.jpg,286,encoding_images/female_familiarization/286still6.jpg
131,4,4,erica,F,top,229825,next,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
131,4,5,anthony,M,top,1246681,back,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
131,4,6,vincenza,F,bottom,1053,next,257still7.jpg,257,encoding_images/female_familiarization/257still7.jpg
