pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
149,1,1,janet,F,top,311862,next,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
149,1,2,laraine,F,bottom,1536,next,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
149,1,3,jennifer,F,top,1456897,back,296still1.jpg,296,encoding_images/female_familiarization/296still1.jpg
149,1,4,zoltan,M,bottom,728,back,238still5.jpg,238,encoding_images/male_familiarization/238still5.jpg
149,1,5,thomas,M,top,1464735,back,225still8.jpg,225,encoding_images/male_familiarization/225still8.jpg
149,1,6,vincenza,F,bottom,1053,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
149,1,7,molly,F,top,152796,back,089still1.jpg,089,encoding_images/female_familiarization/089still1.jpg
149,1,8,sandor,M,bottom,801,next,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
149,1,9,joseph,M,top,1698518,back,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
149,1,10,despina,F,bottom,1097,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
149,1,11,corey,M,top,182107,next,114still6.jpg,114,encoding_images/male_familiarization/114still6.jpg
149,1,12,deborah,F,top,691883,next,009still12.jpg,009,encoding_images/female_familiarization/009still12.jpg
149,1,13,eleftherios,M,bottom,168,back,172still12.jpg,172,encoding_images/male_familiarization/172still12.jpg
149,1,14,bernhard,M,bottom,541,next,239still2.jpg,239,encoding_images/male_familiarization/239still2.jpg
149,1,15,wesley,M,top,171701,next,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
149,1,16,olena,F,bottom,333,next,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
149,2,1,camie,F,bottom,1589,next,104still6.jpg,104,encoding_images/female_familiarization/104still6.jpg
149,2,2,ashraf,M,bottom,827,back,283still14.jpg,283,encoding_images/male_familiarization/283still14.jpg
149,2,3,marie,F,top,139785,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
149,2,4,nella,F,bottom,1375,back,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
149,2,5,sandra,F,top,561085,back,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
149,2,6,gregory,M,top,657806,next,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
149,2,7,giuseppina,F,bottom,686,back,167still8.jpg,167,encoding_images/female_familiarization/167still8.jpg
149,2,8,eric,M,top,857523,next,158still14.jpg,158,encoding_images/male_familiarization/158still14.jpg
149,2,9,shane,M,top,189201,back,070still8.jpg,070,encoding_images/male_familiarization/070still8.jpg
149,2,10,waldemar,M,bottom,515,next,236still1.jpg,236,encoding_images/male_familiarization/236still1.jpg
149,2,11,beata,F,bottom,606,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
149,2,12,theresa,F,top,266524,next,015still10.jpg,015,encoding_images/female_familiarization/015still10.jpg
149,2,13,jeffrey,M,top,939996,back,297still6.jpg,297,encoding_images/male_familiarization/297still6.jpg
149,2,14,oleg,M,bottom,405,back,258still7.jpg,258,encoding_images/male_familiarization/258still7.jpg
149,2,15,paula,F,top,222991,next,132still6.jpg,132,encoding_images/female_familiarization/132still6.jpg
149,2,16,kostas,M,bottom,339,next,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
149,3,1,krzysztof,M,bottom,456,back,218still10.jpg,218,encoding_images/male_familiarization/218still10.jpg
149,3,2,heather,F,top,522575,next,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
149,3,3,alene,F,bottom,1781,back,217still9.jpg,217,encoding_images/female_familiarization/217still9.jpg
149,3,4,joaquim,M,bottom,670,back,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
149,3,5,eleonora,F,bottom,706,next,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
149,3,6,kyle,M,top,477434,back,103still10.jpg,103,encoding_images/male_familiarization/103still10.jpg
149,3,7,bryan,M,top,375144,next,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
149,3,8,camille,F,top,57901,next,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
149,3,9,ralf,M,bottom,210,next,047still4.jpg,047,encoding_images/male_familiarization/047still4.jpg
149,3,10,ewa,F,bottom,284,back,299still6.jpg,299,encoding_images/female_familiarization/299still6.jpg
149,3,11,patricia,F,top,854220,back,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
149,3,12,larysa,F,bottom,155,next,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
149,3,13,frank,M,top,327936,next,284still1.jpg,284,encoding_images/male_familiarization/284still1.jpg
149,3,14,per,M,bottom,352,next,166still2.jpg,166,encoding_images/male_familiarization/166still2.jpg
149,3,15,denise,F,top,359710,back,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
149,3,16,aaron,M,top,562838,back,003still16.jpg,003,encoding_images/male_familiarization/003still16.jpg
149,4,1,marjory,F,bottom,1461,back,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
149,4,2,virgina,F,bottom,815,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
149,4,3,brian,M,top,1140348,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
149,4,4,douglas,M,top,425214,back,231still2.jpg,231,encoding_images/male_familiarization/231still2.jpg
149,4,5,erin,F,top,312636,next,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
149,4,6,georg,M,bottom,346,back,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
149,4,7,vahe,M,bottom,239,back,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
149,4,8,tiffany,F,top,336894,back,087still4.jpg,087,encoding_images/female_familiarization/087still4.jpg
149,4,9,milos,M,bottom,337,next,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
149,4,10,marijo,F,bottom,955,back,088still4.jpg,088,encoding_images/female_familiarization/088still4.jpg
149,4,11,friedrich,M,bottom,472,next,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
149,4,12,richard,M,top,1437063,next,058still6.jpg,058,encoding_images/male_familiarization/058still6.jpg
149,4,13,kristen,F,top,217163,back,085still3.jpg,085,encoding_images/female_familiarization/085still3.jpg
149,4,14,darren,M,top,102290,back,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
149,4,15,mardi,F,bottom,777,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
149,4,16,jacqueline,F,top,324818,next,244still4.jpg,244,encoding_images/female_familiarization/244still4.jpg
