pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
137,1,1,anna,F,top,397826,next,021still9.jpg,021,encoding_images/female_familiarization/021still9.jpg
137,1,2,micheal,M,top,138560,next,076still4.jpg,076,encoding_images/male_familiarization/076still4.jpg
137,1,3,nella,F,bottom,1375,back,300still11.jpg,300,encoding_images/female_familiarization/300still11.jpg
137,1,4,waldemar,M,bottom,515,next,252still5.jpg,252,encoding_images/male_familiarization/252still5.jpg
137,1,5,oleg,M,bottom,405,back,218still10.jpg,218,encoding_images/male_familiarization/218still10.jpg
137,1,6,theresa,F,top,266524,back,022still10.jpg,022,encoding_images/female_familiarization/022still10.jpg
137,1,7,brita,F,bottom,1035,back,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
137,1,8,nathan,M,top,527664,next,226still13.jpg,226,encoding_images/male_familiarization/226still13.jpg
137,1,9,ole,M,bottom,644,back,053still11.jpg,053,encoding_images/male_familiarization/053still11.jpg
137,1,10,bonni,F,bottom,1167,next,168still10.jpg,168,encoding_images/female_familiarization/168still10.jpg
137,1,11,ann,F,top,222015,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
137,1,12,larysa,F,bottom,155,next,088still4.jpg,088,encoding_images/female_familiarization/088still4.jpg
137,1,13,peter,M,top,401451,back,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
137,1,14,faith,F,top,127208,back,040still3.jpg,040,encoding_images/female_familiarization/040still3.jpg
137,1,15,milos,M,bottom,337,next,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
137,1,16,darren,M,top,102290,back,204still4.jpg,204,encoding_images/male_familiarization/204still4.jpg
137,2,1,doron,M,bottom,629,back,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
137,2,2,derek,M,top,231261,back,202still12.jpg,202,encoding_images/male_familiarization/202still12.jpg
137,2,3,arline,F,bottom,1793,next,007still18.jpg,007,encoding_images/female_familiarization/007still18.jpg
137,2,4,matthew,M,top,1576838,back,091still4.jpg,091,encoding_images/male_familiarization/091still4.jpg
137,2,5,nicole,F,top,588020,back,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
137,2,6,christianne,F,bottom,1422,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
137,2,7,scott,M,top,753538,next,027still14.jpg,027,encoding_images/male_familiarization/027still14.jpg
137,2,8,holly,F,top,196353,back,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
137,2,9,andrzej,M,bottom,357,next,240still5.jpg,240,encoding_images/male_familiarization/240still5.jpg
137,2,10,gina,F,top,150483,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
137,2,11,raffaele,M,bottom,866,back,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
137,2,12,louanne,F,bottom,1201,back,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
137,2,13,micheline,F,bottom,999,next,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
137,2,14,erik,M,top,152162,next,270still12.jpg,270,encoding_images/male_familiarization/270still12.jpg
137,2,15,christina,F,top,455831,next,180still4.jpg,180,encoding_images/female_familiarization/180still4.jpg
137,2,16,vahe,M,bottom,239,next,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
137,3,1,charles,M,top,1143261,back,266still13.jpg,266,encoding_images/male_familiarization/266still13.jpg
137,3,2,joani,F,bottom,566,back,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
137,3,3,anne,F,top,175447,back,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
137,3,4,sigrid,F,bottom,1294,next,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
137,3,5,krzysztof,M,bottom,456,back,095still2.jpg,095,encoding_images/male_familiarization/095still2.jpg
137,3,6,brett,M,top,157342,next,222still5.jpg,222,encoding_images/male_familiarization/222still5.jpg
137,3,7,elizabeth,F,top,1076566,next,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
137,3,8,despina,F,bottom,1097,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
137,3,9,ramin,M,bottom,627,back,126still5.jpg,126,encoding_images/male_familiarization/126still5.jpg
137,3,10,ronald,M,top,629381,next,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
137,3,11,zoran,M,bottom,369,next,282still12.jpg,282,encoding_images/male_familiarization/282still12.jpg
137,3,12,margaret,F,top,368973,back,130still1.jpg,130,encoding_images/female_familiarization/130still1.jpg
137,3,13,nicholas,M,top,853046,back,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
137,3,14,marylee,F,bottom,1394,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
137,3,15,teresa,F,top,368426,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
137,3,16,sandor,M,bottom,801,next,268still4.jpg,268,encoding_images/male_familiarization/268still4.jpg
137,4,1,troy,M,top,191394,back,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
137,4,2,shane,M,top,189201,next,285still2.jpg,285,encoding_images/male_familiarization/285still2.jpg
137,4,3,susette,F,bottom,924,back,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
137,4,4,pamela,F,top,518671,next,132still6.jpg,132,encoding_images/female_familiarization/132still6.jpg
137,4,5,friedrich,M,bottom,472,back,036still4.jpg,036,encoding_images/male_familiarization/036still4.jpg
137,4,6,james,M,top,2877483,back,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
137,4,7,amy,F,top,666708,next,050still16.jpg,050,encoding_images/female_familiarization/050still16.jpg
137,4,8,jolyn,F,bottom,1852,back,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
137,4,9,sergei,M,bottom,341,back,139still18.jpg,139,encoding_images/male_familiarization/139still18.jpg
137,4,10,samantha,F,top,576788,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
137,4,11,seymour,M,bottom,637,next,107still9.jpg,107,encoding_images/male_familiarization/107still9.jpg
137,4,12,lance,M,top,98431,next,005still4.jpg,005,encoding_images/male_familiarization/005still4.jpg
137,4,13,marjory,F,bottom,1461,next,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
137,4,14,pieter,M,bottom,881,next,172still12.jpg,172,encoding_images/male_familiarization/172still12.jpg
137,4,15,ellen,F,top,132058,back,157still8.jpg,157,encoding_images/female_familiarization/157still8.jpg
137,4,16,inge,F,bottom,520,next,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
