pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
110,1,1,allison,F,top,300943,back,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
110,1,2,nella,F,bottom,1375,next,152still1.jpg,152,encoding_images/female_familiarization/152still1.jpg
110,1,3,arthur,M,top,176969,next,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
110,1,4,gunther,M,bottom,842,next,079still2.jpg,079,encoding_images/male_familiarization/079still2.jpg
110,1,5,jennine,F,bottom,1206,next,007still18.jpg,007,encoding_images/female_familiarization/007still18.jpg
110,1,6,brenda,F,top,489885,next,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
110,1,7,marijo,F,bottom,955,back,135still20.jpg,135,encoding_images/female_familiarization/135still20.jpg
110,1,8,saverio,M,bottom,868,next,278still3.jpg,278,encoding_images/male_familiarization/278still3.jpg
110,1,9,bernhard,M,bottom,541,back,027still14.jpg,027,encoding_images/male_familiarization/027still14.jpg
110,1,10,steven,M,top,1191666,back,126still5.jpg,126,encoding_images/male_familiarization/126still5.jpg
110,1,11,tanya,F,top,113973,back,215still8.jpg,215,encoding_images/female_familiarization/215still8.jpg
110,1,12,karine,F,bottom,1087,back,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
110,1,13,sarah,F,top,870818,next,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
110,1,14,raymond,M,top,347100,back,268still4.jpg,268,encoding_images/male_familiarization/268still4.jpg
110,1,15,georg,M,bottom,346,back,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
110,1,16,joel,M,top,235760,next,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
110,2,1,william,M,top,2116387,back,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
110,2,2,lorilee,F,bottom,777,back,217still9.jpg,217,encoding_images/female_familiarization/217still9.jpg
110,2,3,randy,M,top,313236,next,166still2.jpg,166,encoding_images/male_familiarization/166still2.jpg
110,2,4,dragan,M,bottom,255,next,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
110,2,5,trudie,F,bottom,1221,next,167still8.jpg,167,encoding_images/female_familiarization/167still8.jpg
110,2,6,marie,F,top,139785,next,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
110,2,7,stanislaw,M,bottom,233,back,103still10.jpg,103,encoding_images/male_familiarization/103still10.jpg
110,2,8,shane,M,top,189201,next,175still5.jpg,175,encoding_images/male_familiarization/175still5.jpg
110,2,9,antonietta,F,bottom,991,back,169still9.jpg,169,encoding_images/female_familiarization/169still9.jpg
110,2,10,thomas,M,top,1464735,back,266still13.jpg,266,encoding_images/male_familiarization/266still13.jpg
110,2,11,gina,F,top,150483,back,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
110,2,12,camille,F,top,57901,back,157still8.jpg,157,encoding_images/female_familiarization/157still8.jpg
110,2,13,krzysztof,M,bottom,456,back,053still11.jpg,053,encoding_images/male_familiarization/053still11.jpg
110,2,14,florian,M,bottom,873,next,161still9.jpg,161,encoding_images/male_familiarization/161still9.jpg
110,2,15,christine,F,top,467966,next,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
110,2,16,joline,F,bottom,1507,next,182still11.jpg,182,encoding_images/female_familiarization/182still11.jpg
110,3,1,laraine,F,bottom,1536,next,216still12.jpg,216,encoding_images/female_familiarization/216still12.jpg
110,3,2,alison,F,top,110686,back,296still1.jpg,296,encoding_images/female_familiarization/296still1.jpg
110,3,3,zoran,M,bottom,369,next,081still11.jpg,081,encoding_images/male_familiarization/081still11.jpg
110,3,4,elke,F,bottom,1070,back,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
110,3,5,susan,F,top,863506,next,034still14.jpg,034,encoding_images/female_familiarization/034still14.jpg
110,3,6,kenneth,M,top,803470,back,107still9.jpg,107,encoding_images/male_familiarization/107still9.jpg
110,3,7,spiro,M,bottom,681,back,206still4.jpg,206,encoding_images/male_familiarization/206still4.jpg
110,3,8,eyal,M,bottom,386,next,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
110,3,9,christina,F,top,455831,next,117still10.jpg,117,encoding_images/female_familiarization/117still10.jpg
110,3,10,sergei,M,bottom,341,back,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
110,3,11,charles,M,top,1143261,next,047still4.jpg,047,encoding_images/male_familiarization/047still4.jpg
110,3,12,joseph,M,top,1698518,back,038still17.jpg,038,encoding_images/male_familiarization/038still17.jpg
110,3,13,beata,F,bottom,606,next,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
110,3,14,jolyn,F,bottom,1852,back,063still18.jpg,063,encoding_images/female_familiarization/063still18.jpg
110,3,15,bridget,F,top,85920,back,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
110,3,16,bryan,M,top,375144,next,293still1.jpg,293,encoding_images/male_familiarization/293still1.jpg
110,4,1,charlotte,F,top,218590,next,203still8.jpg,203,encoding_images/female_familiarization/203still8.jpg
110,4,2,vahe,M,bottom,239,next,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
110,4,3,julia,F,top,290106,back,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
110,4,4,pieter,M,bottom,881,back,158still14.jpg,158,encoding_images/male_familiarization/158still14.jpg
110,4,5,anthony,M,top,1246681,next,264still16.jpg,264,encoding_images/male_familiarization/264still16.jpg
110,4,6,dieter,M,bottom,902,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
110,4,7,linda,F,top,882894,next,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
110,4,8,bridgit,F,bottom,1274,back,021still9.jpg,021,encoding_images/female_familiarization/021still9.jpg
110,4,9,wendy,F,top,252118,back,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
110,4,10,jason,M,top,1032094,back,155still2.jpg,155,encoding_images/male_familiarization/155still2.jpg
110,4,11,marjory,F,bottom,1461,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
110,4,12,siegfried,M,bottom,398,back,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
110,4,13,inge,F,bottom,520,back,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
110,4,14,jon,M,top,140402,back,003still16.jpg,003,encoding_images/male_familiarization/003still16.jpg
110,4,15,wesley,M,top,171701,next,017still4.jpg,017,encoding_images/male_familiarization/017still4.jpg
110,4,16,sharilyn,F,bottom,1319,next,039still14.jpg,039,encoding_images/female_familiarization/039still14.jpg
