pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
163,1,1,douglas,M,top,425214,back,297still6.jpg,297,encoding_images/male_familiarization/297still6.jpg
163,1,2,gina,F,top,150483,back,088still4.jpg,088,encoding_images/female_familiarization/088still4.jpg
163,1,3,brita,F,bottom,1035,back,152still1.jpg,152,encoding_images/female_familiarization/152still1.jpg
163,1,4,hendrik,M,bottom,1008,next,237still6.jpg,237,encoding_images/male_familiarization/237still6.jpg
163,1,5,judith,F,top,176797,back,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
163,1,6,tadeusz,M,bottom,181,back,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
163,1,7,leah,F,top,211413,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
163,1,8,giuseppina,F,bottom,686,back,040still3.jpg,040,encoding_images/female_familiarization/040still3.jpg
163,1,9,ricky,M,top,214299,next,079still2.jpg,079,encoding_images/male_familiarization/079still2.jpg
163,1,10,michael,M,top,3899849,back,051still6.jpg,051,encoding_images/male_familiarization/051still6.jpg
163,1,11,katrin,F,bottom,1057,next,169still9.jpg,169,encoding_images/female_familiarization/169still9.jpg
163,1,12,arno,M,bottom,590,next,238still5.jpg,238,encoding_images/male_familiarization/238still5.jpg
163,1,13,lauralee,F,bottom,1694,next,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
163,1,14,darren,M,top,102290,next,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
163,1,15,kristen,F,top,217163,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
163,1,16,gennaro,M,bottom,1338,back,052still1.jpg,052,encoding_images/male_familiarization/052still1.jpg
163,2,1,despina,F,bottom,1097,back,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
163,2,2,raffaele,M,bottom,866,back,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
163,2,3,martyn,M,bottom,475,next,202still12.jpg,202,encoding_images/male_familiarization/202still12.jpg
163,2,4,rodney,M,top,204539,back,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
163,2,5,teresa,F,top,368426,next,085still3.jpg,085,encoding_images/female_familiarization/085still3.jpg
