pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
134,1,1,andrzej,M,bottom,357,next,280still2.jpg,280,encoding_images/male_familiarization/280still2.jpg
134,1,2,marylee,F,bottom,1394,back,144still2.jpg,144,encoding_images/female_familiarization/144still2.jpg
134,1,3,john,M,top,2738991,next,247still7.jpg,247,encoding_images/male_familiarization/247still7.jpg
134,1,4,laurent,M,bottom,1097,next,211still20.jpg,211,encoding_images/male_familiarization/211still20.jpg
134,1,5,jennifer,F,top,1456897,back,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
134,1,6,sigrid,F,bottom,1294,next,131still13.jpg,131,encoding_images/female_familiarization/131still13.jpg
134,1,7,friedrich,M,bottom,472,back,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
134,1,8,jeffery,M,top,224133,back,103still10.jpg,103,encoding_images/male_familiarization/103still10.jpg
134,1,9,julene,F,bottom,1281,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
134,1,10,milos,M,bottom,337,back,155still2.jpg,155,encoding_images/male_familiarization/155still2.jpg
134,1,11,andrea,F,top,414065,back,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
134,1,12,kara,F,top,99531,next,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
134,1,13,laraine,F,bottom,1536,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
134,1,14,william,M,top,2116387,next,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
134,1,15,tiffany,F,top,336894,next,063still18.jpg,063,encoding_images/female_familiarization/063still18.jpg
134,1,16,patrick,M,top,585266,back,090still3.jpg,090,encoding_images/male_familiarization/090still3.jpg
134,2,1,joani,F,bottom,566,back,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
134,2,2,ricky,M,top,214299,next,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
134,2,3,ramin,M,bottom,627,back,120still2.jpg,120,encoding_images/male_familiarization/120still2.jpg
134,2,4,renee,F,top,170408,next,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
134,2,5,colm,M,bottom,577,next,109still2.jpg,109,encoding_images/male_familiarization/109still2.jpg
134,2,6,sergei,M,bottom,341,back,146still1.jpg,146,encoding_images/male_familiarization/146still1.jpg
134,2,7,tara,F,top,173979,next,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
134,2,8,veronique,F,bottom,1428,next,261still3.jpg,261,encoding_images/female_familiarization/261still3.jpg
134,2,9,raffaele,M,bottom,866,next,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
134,2,10,brita,F,bottom,1035,next,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
134,2,11,jerry,M,top,337346,back,045still4.jpg,045,encoding_images/male_familiarization/045still4.jpg
134,2,12,jason,M,top,1032094,next,145still18.jpg,145,encoding_images/male_familiarization/145still18.jpg
134,2,13,arla,F,bottom,935,back,072still5.jpg,072,encoding_images/female_familiarization/072still5.jpg
134,2,14,emily,F,top,782318,back,142still2.jpg,142,encoding_images/female_familiarization/142still2.jpg
134,2,15,marshall,M,top,58353,back,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
134,2,16,ann,F,top,222015,back,216still12.jpg,216,encoding_images/female_familiarization/216still12.jpg
134,3,1,kevin,M,top,1158947,back,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
134,3,2,barbara,F,top,583637,back,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
