pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
194,1,1,clayton,M,top,100693,back,125still2.jpg,125,encoding_images/male_familiarization/125still2.jpg
194,1,2,frank,M,top,327936,next,293still1.jpg,293,encoding_images/male_familiarization/293still1.jpg
194,1,3,fae,F,bottom,549,back,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
194,1,4,lorilee,F,bottom,777,back,289still5.jpg,289,encoding_images/female_familiarization/289still5.jpg
194,1,5,jane,F,top,167264,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
194,1,6,joaquim,M,bottom,670,next,102still12.jpg,102,encoding_images/male_familiarization/102still12.jpg
194,1,7,sharilyn,F,bottom,1319,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
194,1,8,kristin,F,top,177234,back,087still4.jpg,087,encoding_images/female_familiarization/087still4.jpg
194,1,9,scott,M,top,753538,back,053still11.jpg,053,encoding_images/male_familiarization/053still11.jpg
194,1,10,alan,M,top,274937,next,146still1.jpg,146,encoding_images/male_familiarization/146still1.jpg
194,1,11,christoph,M,bottom,1126,back,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
194,1,12,larysa,F,bottom,155,next,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
194,1,13,ramin,M,bottom,627,next,190still4.jpg,190,encoding_images/male_familiarization/190still4.jpg
194,1,14,catherine,F,top,359514,next,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
194,1,15,herve,M,bottom,155,back,049still6.jpg,049,encoding_images/male_familiarization/049still6.jpg
194,1,16,emily,F,top,782318,back,217still9.jpg,217,encoding_images/female_familiarization/217still9.jpg
194,2,1,kathrin,F,bottom,1057,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
194,2,2,anna,F,top,397826,next,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
194,2,3,tadeusz,M,bottom,181,back,120still2.jpg,120,encoding_images/male_familiarization/120still2.jpg
194,2,4,lawrence,M,top,215414,back,036still4.jpg,036,encoding_images/male_familiarization/036still4.jpg
194,2,5,inge,F,bottom,520,next,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
194,2,6,patricia,F,top,854220,next,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
194,2,7,larry,M,top,474102,back,086still6.jpg,086,encoding_images/male_familiarization/086still6.jpg
194,2,8,philip,M,top,210599,next,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
194,2,9,hendrik,M,bottom,1008,back,108still5.jpg,108,encoding_images/male_familiarization/108still5.jpg
194,2,10,erica,F,top,229825,back,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
194,2,11,ole,M,bottom,644,next,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
194,2,12,arthur,M,top,176969,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
194,2,13,vahe,M,bottom,239,next,027still14.jpg,027,encoding_images/male_familiarization/027still14.jpg
194,2,14,jennifer,F,top,1456897,back,244still4.jpg,244,encoding_images/female_familiarization/244still4.jpg
194,2,15,alla,F,bottom,397,back,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
194,2,16,dorina,F,bottom,769,back,261still3.jpg,261,encoding_images/female_familiarization/261still3.jpg
194,3,1,eyal,M,bottom,386,next,158still14.jpg,158,encoding_images/male_familiarization/158still14.jpg
194,3,2,nancie,F,bottom,1661,back,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
194,3,3,david,M,top,2883682,back,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
194,3,4,peder,M,bottom,596,back,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
194,3,5,angela,F,top,633439,back,265still5.jpg,265,encoding_images/female_familiarization/265still5.jpg
194,3,6,vincenza,F,bottom,1053,next,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
194,3,7,russell,M,top,213906,back,268still4.jpg,268,encoding_images/male_familiarization/268still4.jpg
194,3,8,victoria,F,top,444401,next,033still3.jpg,033,encoding_images/female_familiarization/033still3.jpg
194,3,9,brian,M,top,1140348,next,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
