pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
182,1,1,dyan,F,bottom,1733,next,286still6.jpg,286,encoding_images/female_familiarization/286still6.jpg
182,1,2,lauralee,F,bottom,1694,next,167still8.jpg,167,encoding_images/female_familiarization/167still8.jpg
182,1,3,sandor,M,bottom,801,next,271still7.jpg,271,encoding_images/male_familiarization/271still7.jpg
182,1,4,kenneth,M,top,803470,back,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
182,1,5,gina,F,top,150483,next,063still18.jpg,063,encoding_images/female_familiarization/063still18.jpg
182,1,6,vahe,M,bottom,239,next,084still2.jpg,084,encoding_images/male_familiarization/084still2.jpg
182,1,7,peter,M,top,401451,next,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
182,1,8,anna,F,top,397826,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
182,1,9,karalee,F,bottom,1098,back,299still6.jpg,299,encoding_images/female_familiarization/299still6.jpg
182,1,10,martyn,M,bottom,475,back,076still4.jpg,076,encoding_images/male_familiarization/076still4.jpg
182,1,11,bradley,M,top,298126,back,267still6.jpg,267,encoding_images/male_familiarization/267still6.jpg
182,1,12,kara,F,top,99531,back,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
182,1,13,christoph,M,bottom,1126,back,293still1.jpg,293,encoding_images/male_familiarization/293still1.jpg
182,1,14,alice,F,top,142838,next,277still4.jpg,277,encoding_images/female_familiarization/277still4.jpg
182,1,15,alene,F,bottom,1781,back,152still1.jpg,152,encoding_images/female_familiarization/152still1.jpg
182,1,16,george,M,top,496166,next,175still5.jpg,175,encoding_images/male_familiarization/175still5.jpg
182,2,1,ole,M,bottom,644,back,233still4.jpg,233,encoding_images/male_familiarization/233still4.jpg
182,2,2,dorina,F,bottom,769,back,168still10.jpg,168,encoding_images/female_familiarization/168still10.jpg
182,2,3,nunzio,M,bottom,496,next,011still7.jpg,011,encoding_images/male_familiarization/011still7.jpg
182,2,4,judith,F,top,176797,next,234still6.jpg,234,encoding_images/female_familiarization/234still6.jpg
182,2,5,raffaele,M,bottom,866,next,269still2.jpg,269,encoding_images/male_familiarization/269still2.jpg
182,2,6,herve,M,bottom,155,back,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
182,2,7,travis,M,top,292399,next,002still12.jpg,002,encoding_images/male_familiarization/002still12.jpg
182,2,8,giuseppina,F,bottom,686,next,118still6.jpg,118,encoding_images/female_familiarization/118still6.jpg
182,2,9,jay,M,top,146228,back,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
182,2,10,carolyn,F,top,268115,back,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
182,2,11,bridgit,F,bottom,1274,back,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
182,2,12,joanna,F,top,92485,back,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
182,2,13,kevin,M,top,1158947,next,091still4.jpg,091,encoding_images/male_familiarization/091still4.jpg
182,2,14,lauren,F,top,467567,next,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
182,2,15,norine,F,bottom,1585,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
182,2,16,edward,M,top,577814,back,155still2.jpg,155,encoding_images/male_familiarization/155still2.jpg
182,3,1,georg,M,bottom,346,back,280still2.jpg,280,encoding_images/male_familiarization/280still2.jpg
182,3,2,doron,M,bottom,629,next,095still2.jpg,095,encoding_images/male_familiarization/095still2.jpg
182,3,3,beata,F,bottom,606,back,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
182,3,4,patrick,M,top,585266,back,103still10.jpg,103,encoding_images/male_familiarization/103still10.jpg
182,3,5,sarah,F,top,870818,back,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
182,3,6,ruth,F,top,150092,back,180still4.jpg,180,encoding_images/female_familiarization/180still4.jpg
182,3,7,susette,F,bottom,924,next,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
182,3,8,eyal,M,bottom,386,next,051still6.jpg,051,encoding_images/male_familiarization/051still6.jpg
182,3,9,kathryn,F,top,305197,next,023still4.jpg,023,encoding_images/female_familiarization/023still4.jpg
182,3,10,inge,F,bottom,520,back,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
182,3,11,gennaro,M,bottom,1338,back,046still6.jpg,046,encoding_images/male_familiarization/046still6.jpg
182,3,12,theodore,M,top,137034,next,139still18.jpg,139,encoding_images/male_familiarization/139still18.jpg
182,3,13,lance,M,top,98431,next,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
182,3,14,marjory,F,bottom,1461,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
182,3,15,tanya,F,top,113973,next,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
182,3,16,corey,M,top,182107,back,161still9.jpg,161,encoding_images/male_familiarization/161still9.jpg
182,4,1,yaron,M,bottom,271,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
182,4,2,joel,M,top,235760,back,206still4.jpg,206,encoding_images/male_familiarization/206still4.jpg
182,4,3,valerie,F,top,240233,next,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
182,4,4,margaret,F,top,368973,back,157still8.jpg,157,encoding_images/female_familiarization/157still8.jpg
182,4,5,arline,F,bottom,1793,back,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
182,4,6,jonathan,M,top,833226,next,151still3.jpg,151,encoding_images/male_familiarization/151still3.jpg
182,4,7,laurent,M,bottom,1097,back,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
182,4,8,joseph,M,top,1698518,back,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
182,4,9,nella,F,bottom,1375,next,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
182,4,10,niels,M,bottom,1009,back,140still6.jpg,140,encoding_images/male_familiarization/140still6.jpg
182,4,11,carla,F,top,136352,next,169still9.jpg,169,encoding_images/female_familiarization/169still9.jpg
182,4,12,kostas,M,bottom,339,next,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
182,4,13,elke,F,bottom,1070,next,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
182,4,14,samantha,F,top,576788,back,127still1.jpg,127,encoding_images/female_familiarization/127still1.jpg
182,4,15,john,M,top,2738991,next,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
182,4,16,vincenza,F,bottom,1053,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
