pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
105,1,1,kyle,M,top,477434,next,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
105,1,2,zoran,M,bottom,369,next,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
105,1,3,ewa,F,bottom,284,next,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
105,1,4,jon,M,top,140402,back,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
105,1,5,arline,F,bottom,1793,back,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
105,1,6,claire,F,top,143040,back,143still3.jpg,143,encoding_images/female_familiarization/143still3.jpg
105,1,7,justin,M,top,774052,next,279still8.jpg,279,encoding_images/male_familiarization/279still8.jpg
105,1,8,natalie,F,top,336927,back,117still10.jpg,117,encoding_images/female_familiarization/117still10.jpg
105,1,9,giulio,M,bottom,513,next,038still17.jpg,038,encoding_images/male_familiarization/038still17.jpg
105,1,10,jessica,F,top,1043236,next,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
105,1,11,julene,F,bottom,1281,next,255still2.jpg,255,encoding_images/female_familiarization/255still2.jpg
105,1,12,kimberly,F,top,837190,next,216still12.jpg,216,encoding_images/female_familiarization/216still12.jpg
105,1,13,louis,M,top,155311,back,240still5.jpg,240,encoding_images/male_familiarization/240still5.jpg
105,1,14,bernhard,M,bottom,541,back,003still16.jpg,003,encoding_images/male_familiarization/003still16.jpg
105,1,15,dyan,F,bottom,1733,back,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
105,1,16,milos,M,bottom,337,back,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
105,2,1,alla,F,bottom,397,back,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
105,2,2,julie,F,top,481284,next,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
105,2,3,marjory,F,bottom,1461,back,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
105,2,4,bradley,M,top,298126,next,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
105,2,5,sharilyn,F,bottom,1319,next,071still4.jpg,071,encoding_images/female_familiarization/071still4.jpg
105,2,6,bogdan,M,bottom,589,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
105,2,7,derek,M,top,231261,back,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
105,2,8,hendrik,M,bottom,1008,next,266still13.jpg,266,encoding_images/male_familiarization/266still13.jpg
105,2,9,karalee,F,bottom,1098,next,142still2.jpg,142,encoding_images/female_familiarization/142still2.jpg
105,2,10,linda,F,top,882894,back,244still4.jpg,244,encoding_images/female_familiarization/244still4.jpg
105,2,11,brent,M,top,133633,back,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
105,2,12,eileen,F,top,86787,next,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
