pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
172,1,1,niels,M,bottom,1009,back,120still2.jpg,120,encoding_images/male_familiarization/120still2.jpg
172,1,2,crystal,F,top,325156,back,062still4.jpg,062,encoding_images/female_familiarization/062still4.jpg
172,1,3,brett,M,top,157342,back,248still8.jpg,248,encoding_images/male_familiarization/248still8.jpg
172,1,4,ruth,F,top,150092,next,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
172,1,5,ewa,F,bottom,284,next,171still11.jpg,171,encoding_images/female_familiarization/171still11.jpg
172,1,6,fae,F,bottom,549,next,143still3.jpg,143,encoding_images/female_familiarization/143still3.jpg
172,1,7,jonathan,M,top,833226,next,204still4.jpg,204,encoding_images/male_familiarization/204still4.jpg
172,1,8,sergei,M,bottom,341,next,146still1.jpg,146,encoding_images/male_familiarization/146still1.jpg
172,1,9,nancie,F,bottom,1661,back,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
172,1,10,jay,M,top,146228,next,271still7.jpg,271,encoding_images/male_familiarization/271still7.jpg
172,1,11,bethanne,F,bottom,1244,back,277still4.jpg,277,encoding_images/female_familiarization/277still4.jpg
172,1,12,kristen,F,top,217163,back,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
172,1,13,justin,M,top,774052,back,129still12.jpg,129,encoding_images/male_familiarization/129still12.jpg
172,1,14,dragan,M,bottom,255,next,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
172,1,15,christina,F,top,455831,next,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
172,1,16,joaquim,M,bottom,670,back,140still6.jpg,140,encoding_images/male_familiarization/140still6.jpg
172,2,1,emily,F,top,782318,next,131still13.jpg,131,encoding_images/female_familiarization/131still13.jpg
172,2,2,bridgit,F,bottom,1274,back,216still12.jpg,216,encoding_images/female_familiarization/216still12.jpg
172,2,3,anna,F,top,397826,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
172,2,4,travis,M,top,292399,back,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
172,2,5,sharilyn,F,bottom,1319,next,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
172,2,6,kenneth,M,top,803470,back,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
172,2,7,friedrich,M,bottom,472,back,027still14.jpg,027,encoding_images/male_familiarization/027still14.jpg
172,2,8,ahmet,M,bottom,568,next,247still7.jpg,247,encoding_images/male_familiarization/247still7.jpg
172,2,9,angela,F,top,633439,back,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
172,2,10,per,M,bottom,352,back,047still4.jpg,047,encoding_images/male_familiarization/047still4.jpg
172,2,11,lauralee,F,bottom,1694,next,256still7.jpg,256,encoding_images/female_familiarization/256still7.jpg
172,2,12,micheline,F,bottom,999,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
172,2,13,david,M,top,2883682,next,222still5.jpg,222,encoding_images/male_familiarization/222still5.jpg
172,2,14,margaret,F,top,368973,back,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
172,2,15,thomas,M,top,1464735,next,049still6.jpg,049,encoding_images/male_familiarization/049still6.jpg
172,2,16,eleftherios,M,bottom,168,next,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
172,3,1,christine,F,top,467966,next,087still4.jpg,087,encoding_images/female_familiarization/087still4.jpg
172,3,2,kyle,M,top,477434,back,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
172,3,3,trudie,F,bottom,1221,back,203still8.jpg,203,encoding_images/female_familiarization/203still8.jpg
172,3,4,gennaro,M,bottom,1338,back,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
172,3,5,raymond,M,top,347100,next,264still16.jpg,264,encoding_images/male_familiarization/264still16.jpg
