pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
127,1,1,louanne,F,bottom,1201,next,094still5.jpg,094,encoding_images/female_familiarization/094still5.jpg
127,1,2,frank,M,top,327936,back,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
127,1,3,ann,F,top,222015,next,023still4.jpg,023,encoding_images/female_familiarization/023still4.jpg
127,1,4,florian,M,bottom,873,back,141still12.jpg,141,encoding_images/male_familiarization/141still12.jpg
127,1,5,adam,M,top,542093,back,053still11.jpg,053,encoding_images/male_familiarization/053still11.jpg
127,1,6,friedrich,M,bottom,472,back,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
127,1,7,dyan,F,bottom,1733,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
127,1,8,tiffany,F,top,336894,back,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
127,1,9,marijo,F,bottom,955,back,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
127,1,10,matthew,M,top,1576838,next,017still4.jpg,017,encoding_images/male_familiarization/017still4.jpg
127,1,11,andrzej,M,bottom,357,next,020still7.jpg,020,encoding_images/male_familiarization/020still7.jpg
127,1,12,colm,M,bottom,577,next,281still4.jpg,281,encoding_images/male_familiarization/281still4.jpg
127,1,13,katie,F,top,192494,next,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
127,1,14,laura,F,top,625215,back,009still12.jpg,009,encoding_images/female_familiarization/009still12.jpg
127,1,15,ewa,F,bottom,284,next,132still6.jpg,132,encoding_images/female_familiarization/132still6.jpg
127,1,16,curtis,M,top,186454,next,002still12.jpg,002,encoding_images/male_familiarization/002still12.jpg
127,2,1,marshall,M,top,58353,next,248still8.jpg,248,encoding_images/male_familiarization/248still8.jpg
127,2,2,hannelore,F,bottom,242,next,256still7.jpg,256,encoding_images/female_familiarization/256still7.jpg
127,2,3,fae,F,bottom,549,back,059still7.jpg,059,encoding_images/female_familiarization/059still7.jpg
127,2,4,sara,F,top,342086,next,085still3.jpg,085,encoding_images/female_familiarization/085still3.jpg
127,2,5,herve,M,bottom,155,back,012still3.jpg,012,encoding_images/male_familiarization/012still3.jpg
127,2,6,arthur,M,top,176969,back,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
127,2,7,michael,M,top,3899849,next,036still4.jpg,036,encoding_images/male_familiarization/036still4.jpg
127,2,8,jolyn,F,bottom,1852,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
127,2,9,martyn,M,bottom,475,back,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
127,2,10,teresa,F,top,368426,next,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
127,2,11,lauralee,F,bottom,1694,back,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
127,2,12,ellen,F,top,132058,back,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
127,2,13,sarkis,M,bottom,695,next,252still5.jpg,252,encoding_images/male_familiarization/252still5.jpg
127,2,14,petar,M,bottom,552,next,004still8.jpg,004,encoding_images/male_familiarization/004still8.jpg
127,2,15,joel,M,top,235760,back,270still12.jpg,270,encoding_images/male_familiarization/270still12.jpg
127,2,16,claire,F,top,143040,back,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
127,3,1,david,M,top,2883682,next,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
127,3,2,sandra,F,top,561085,back,054still10.jpg,054,encoding_images/female_familiarization/054still10.jpg
127,3,3,joline,F,bottom,1507,next,131still13.jpg,131,encoding_images/female_familiarization/131still13.jpg
127,3,4,tadeusz,M,bottom,181,next,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
127,3,5,erin,F,top,312636,back,201still14.jpg,201,encoding_images/female_familiarization/201still14.jpg
127,3,6,jay,M,top,146228,next,166still2.jpg,166,encoding_images/male_familiarization/166still2.jpg
127,3,7,brita,F,bottom,1035,back,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
127,3,8,erik,M,top,152162,back,041still9.jpg,041,encoding_images/male_familiarization/041still9.jpg
127,3,9,amanda,F,top,765106,next,257still7.jpg,257,encoding_images/female_familiarization/257still7.jpg
127,3,10,niels,M,bottom,1009,back,091still4.jpg,091,encoding_images/male_familiarization/091still4.jpg
127,3,11,lorilee,F,bottom,777,back,135still20.jpg,135,encoding_images/female_familiarization/135still20.jpg
127,3,12,shane,M,top,189201,back,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
127,3,13,zoran,M,bottom,369,next,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
127,3,14,camie,F,bottom,1589,next,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
127,3,15,barbara,F,top,583637,next,171still11.jpg,171,encoding_images/female_familiarization/171still11.jpg
127,3,16,eyal,M,bottom,386,back,229still3.jpg,229,encoding_images/male_familiarization/229still3.jpg
127,4,1,nancy,F,top,531232,back,304still12.jpg,304,encoding_images/female_familiarization/304still12.jpg
127,4,2,bruce,M,top,266615,back,226still13.jpg,226,encoding_images/male_familiarization/226still13.jpg
127,4,3,raffaele,M,bottom,866,back,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
127,4,4,ashraf,M,bottom,827,next,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
127,4,5,sharon,F,top,468340,next,033still3.jpg,033,encoding_images/female_familiarization/033still3.jpg
127,4,6,virgina,F,bottom,815,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
127,4,7,cynthia,F,top,634311,next,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
127,4,8,dennis,M,top,414755,next,031still12.jpg,031,encoding_images/male_familiarization/031still12.jpg
127,4,9,bonni,F,bottom,1167,back,015still10.jpg,015,encoding_images/female_familiarization/015still10.jpg
127,4,10,hendrik,M,bottom,1008,back,133still9.jpg,133,encoding_images/male_familiarization/133still9.jpg
127,4,11,julie,F,top,481284,back,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
127,4,12,roger,M,top,250793,next,084still2.jpg,084,encoding_images/male_familiarization/084still2.jpg
127,4,13,vincenza,F,bottom,1053,next,039still14.jpg,039,encoding_images/female_familiarization/039still14.jpg
127,4,14,bernhard,M,bottom,541,next,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
127,4,15,norine,F,bottom,1585,next,143still3.jpg,143,encoding_images/female_familiarization/143still3.jpg
127,4,16,john,M,top,2738991,back,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
