pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
102,1,1,tanya,F,top,113973,next,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
102,1,2,despina,F,bottom,1097,next,022still10.jpg,022,encoding_images/female_familiarization/022still10.jpg
102,1,3,seymour,M,bottom,637,next,076still4.jpg,076,encoding_images/male_familiarization/076still4.jpg
102,1,4,gennaro,M,bottom,1338,back,108still5.jpg,108,encoding_images/male_familiarization/108still5.jpg
102,1,5,stephanie,F,top,722629,back,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
102,1,6,hendrik,M,bottom,1008,next,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
102,1,7,timothy,M,top,1017662,next,113still9.jpg,113,encoding_images/male_familiarization/113still9.jpg
102,1,8,vincenza,F,bottom,1053,next,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
102,1,9,eric,M,top,857523,back,285still2.jpg,285,encoding_images/male_familiarization/285still2.jpg
102,1,10,arline,F,bottom,1793,back,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
102,1,11,adam,M,top,542093,next,159still13.jpg,159,encoding_images/male_familiarization/159still13.jpg
102,1,12,kostas,M,bottom,339,back,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
102,1,13,sharilyn,F,bottom,1319,back,217still9.jpg,217,encoding_images/female_familiarization/217still9.jpg
102,1,14,linda,F,top,882894,back,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
102,1,15,hope,F,top,79097,next,040still3.jpg,040,encoding_images/female_familiarization/040still3.jpg
102,1,16,brian,M,top,1140348,back,139still18.jpg,139,encoding_images/male_familiarization/139still18.jpg
102,2,1,raffaele,M,bottom,866,next,279still8.jpg,279,encoding_images/male_familiarization/279still8.jpg
102,2,2,viki,F,bottom,1548,next,063still18.jpg,063,encoding_images/female_familiarization/063still18.jpg
102,2,3,krzysztof,M,bottom,456,back,011still7.jpg,011,encoding_images/male_familiarization/011still7.jpg
102,2,4,susan,F,top,863506,next,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
102,2,5,bryan,M,top,375144,next,172still12.jpg,172,encoding_images/male_familiarization/172still12.jpg
102,2,6,giuseppina,F,bottom,686,next,243still13.jpg,243,encoding_images/female_familiarization/243still13.jpg
102,2,7,allen,M,top,166934,next,114still6.jpg,114,encoding_images/male_familiarization/114still6.jpg
102,2,8,theodore,M,top,137034,back,092still9.jpg,092,encoding_images/male_familiarization/092still9.jpg
102,2,9,zoltan,M,bottom,728,back,204still4.jpg,204,encoding_images/male_familiarization/204still4.jpg
102,2,10,elke,F,bottom,1070,back,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
102,2,11,faith,F,top,127208,back,023still4.jpg,023,encoding_images/female_familiarization/023still4.jpg
102,2,12,vahe,M,bottom,239,next,161still9.jpg,161,encoding_images/male_familiarization/161still9.jpg
102,2,13,amanda,F,top,765106,next,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
102,2,14,natalie,F,top,336927,back,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
102,2,15,benjamin,M,top,677813,back,274still5.jpg,274,encoding_images/male_familiarization/274still5.jpg
102,2,16,micheline,F,bottom,999,back,062still4.jpg,062,encoding_images/female_familiarization/062still4.jpg
102,3,1,aaron,M,top,562838,next,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
102,3,2,ashraf,M,bottom,827,back,084still2.jpg,084,encoding_images/male_familiarization/084still2.jpg
102,3,3,katrin,F,bottom,1057,next,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
102,3,4,barbara,F,top,583637,next,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
102,3,5,carl,M,top,222487,next,082still5.jpg,082,encoding_images/male_familiarization/082still5.jpg
102,3,6,martyn,M,bottom,475,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
102,3,7,paul,M,top,845396,back,248still8.jpg,248,encoding_images/male_familiarization/248still8.jpg
102,3,8,anne,F,top,175447,next,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
102,3,9,vasiliki,F,bottom,1155,back,182still11.jpg,182,encoding_images/female_familiarization/182still11.jpg
102,3,10,bridgit,F,bottom,1274,back,223still6.jpg,223,encoding_images/female_familiarization/223still6.jpg
102,3,11,wesley,M,top,171701,back,237still6.jpg,237,encoding_images/male_familiarization/237still6.jpg
102,3,12,renate,F,bottom,1182,next,180still4.jpg,180,encoding_images/female_familiarization/180still4.jpg
102,3,13,raffi,M,bottom,754,back,226still13.jpg,226,encoding_images/male_familiarization/226still13.jpg
102,3,14,patricia,F,top,854220,back,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
102,3,15,amy,F,top,666708,back,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
