pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
190,1,1,mary,F,top,1350547,back,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
190,1,2,bernhard,M,bottom,541,next,083still3.jpg,083,encoding_images/male_familiarization/083still3.jpg
190,1,3,kathrin,F,bottom,1057,next,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
190,1,4,julene,F,bottom,1281,next,135still20.jpg,135,encoding_images/female_familiarization/135still20.jpg
190,1,5,ryan,M,top,937360,back,190still4.jpg,190,encoding_images/male_familiarization/190still4.jpg
190,1,6,vasiliki,F,bottom,1155,back,253still5.jpg,253,encoding_images/female_familiarization/253still5.jpg
190,1,7,rodney,M,top,204539,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
190,1,8,tara,F,top,173979,next,152still1.jpg,152,encoding_images/female_familiarization/152still1.jpg
190,1,9,jay,M,top,146228,back,284still1.jpg,284,encoding_images/male_familiarization/284still1.jpg
190,1,10,joaquim,M,bottom,670,back,090still3.jpg,090,encoding_images/male_familiarization/090still3.jpg
190,1,11,pieter,M,bottom,881,back,102still12.jpg,102,encoding_images/male_familiarization/102still12.jpg
190,1,12,bonni,F,bottom,1167,back,023still4.jpg,023,encoding_images/female_familiarization/023still4.jpg
190,1,13,catherine,F,top,359514,next,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
190,1,14,diana,F,top,292229,back,179still3.jpg,179,encoding_images/female_familiarization/179still3.jpg
190,1,15,troy,M,top,191394,next,108still5.jpg,108,encoding_images/male_familiarization/108still5.jpg
190,1,16,waldemar,M,bottom,515,next,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
190,2,1,george,M,top,496166,next,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
190,2,2,keith,M,top,381119,back,208still4.jpg,208,encoding_images/male_familiarization/208still4.jpg
190,2,3,sergei,M,bottom,341,next,058still6.jpg,058,encoding_images/male_familiarization/058still6.jpg
190,2,4,kristin,F,top,177234,next,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
190,2,5,sigrid,F,bottom,1294,back,144still2.jpg,144,encoding_images/female_familiarization/144still2.jpg
