pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
155,1,1,per,M,bottom,352,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
155,1,2,joel,M,top,235760,back,145still18.jpg,145,encoding_images/male_familiarization/145still18.jpg
155,1,3,marylee,F,bottom,1394,back,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
155,1,4,alan,M,top,274937,next,005still4.jpg,005,encoding_images/male_familiarization/005still4.jpg
155,1,5,peder,M,bottom,596,next,053still11.jpg,053,encoding_images/male_familiarization/053still11.jpg
155,1,6,larysa,F,bottom,155,next,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
155,1,7,adam,M,top,542093,next,083still3.jpg,083,encoding_images/male_familiarization/083still3.jpg
155,1,8,donald,M,top,624929,back,035still14.jpg,035,encoding_images/male_familiarization/035still14.jpg
155,1,9,renate,F,bottom,1182,next,290still10.jpg,290,encoding_images/female_familiarization/290still10.jpg
155,1,10,ellen,F,top,132058,next,217still9.jpg,217,encoding_images/female_familiarization/217still9.jpg
155,1,11,alla,F,bottom,397,back,094still5.jpg,094,encoding_images/female_familiarization/094still5.jpg
155,1,12,sandor,M,bottom,801,back,091still4.jpg,091,encoding_images/male_familiarization/091still4.jpg
155,1,13,florian,M,bottom,873,back,120still2.jpg,120,encoding_images/male_familiarization/120still2.jpg
155,1,14,sandra,F,top,561085,back,062still4.jpg,062,encoding_images/female_familiarization/062still4.jpg
155,1,15,sara,F,top,342086,next,087still4.jpg,087,encoding_images/female_familiarization/087still4.jpg
155,1,16,kara,F,top,99531,back,261still3.jpg,261,encoding_images/female_familiarization/261still3.jpg
155,2,1,antonietta,F,bottom,991,back,050still16.jpg,050,encoding_images/female_familiarization/050still16.jpg
155,2,2,stanislaw,M,bottom,233,next,208still4.jpg,208,encoding_images/male_familiarization/208still4.jpg
155,2,3,karen,F,top,801132,next,024still7.jpg,024,encoding_images/female_familiarization/024still7.jpg
155,2,4,renee,F,top,170408,back,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
155,2,5,john,M,top,2738991,back,269still2.jpg,269,encoding_images/male_familiarization/269still2.jpg
155,2,6,brita,F,bottom,1035,back,137still6.jpg,137,encoding_images/female_familiarization/137still6.jpg
155,2,7,susette,F,bottom,924,next,300still11.jpg,300,encoding_images/female_familiarization/300still11.jpg
155,2,8,tara,F,top,173979,next,023still4.jpg,023,encoding_images/female_familiarization/023still4.jpg
155,2,9,nicholas,M,top,853046,next,231still2.jpg,231,encoding_images/male_familiarization/231still2.jpg
155,2,10,laurent,M,bottom,1097,next,194still2.jpg,194,encoding_images/male_familiarization/194still2.jpg
155,2,11,siegfried,M,bottom,398,back,284still1.jpg,284,encoding_images/male_familiarization/284still1.jpg
155,2,12,rebecca,F,top,659563,back,219still3.jpg,219,encoding_images/female_familiarization/219still3.jpg
155,2,13,vahe,M,bottom,239,back,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
155,2,14,vincent,M,top,253327,back,046still6.jpg,046,encoding_images/male_familiarization/046still6.jpg
155,2,15,kathrin,F,bottom,1057,next,257still7.jpg,257,encoding_images/female_familiarization/257still7.jpg
155,2,16,phillip,M,top,237464,next,233still4.jpg,233,encoding_images/male_familiarization/233still4.jpg
155,3,1,cynthia,F,top,634311,next,169still9.jpg,169,encoding_images/female_familiarization/169still9.jpg
155,3,2,zoltan,M,bottom,728,next,078still6.jpg,078,encoding_images/male_familiarization/078still6.jpg
155,3,3,elke,F,bottom,1070,next,294still16.jpg,294,encoding_images/female_familiarization/294still16.jpg
155,3,4,despina,F,bottom,1097,next,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
155,3,5,gina,F,top,150483,back,214still11.jpg,214,encoding_images/female_familiarization/214still11.jpg
155,3,6,kyle,M,top,477434,next,036still4.jpg,036,encoding_images/male_familiarization/036still4.jpg
155,3,7,kimberly,F,top,837190,next,142still2.jpg,142,encoding_images/female_familiarization/142still2.jpg
155,3,8,petar,M,bottom,552,back,027still14.jpg,027,encoding_images/male_familiarization/027still14.jpg
155,3,9,kostas,M,bottom,339,next,058still6.jpg,058,encoding_images/male_familiarization/058still6.jpg
155,3,10,viki,F,bottom,1548,back,291still3.jpg,291,encoding_images/female_familiarization/291still3.jpg
155,3,11,dean,M,top,132701,back,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
155,3,12,dyan,F,bottom,1733,back,033still3.jpg,033,encoding_images/female_familiarization/033still3.jpg
155,3,13,nathan,M,top,527664,next,209still4.jpg,209,encoding_images/male_familiarization/209still4.jpg
155,3,14,catherine,F,top,359514,back,008still13.jpg,008,encoding_images/female_familiarization/008still13.jpg
155,3,15,zoran,M,bottom,369,back,080still5.jpg,080,encoding_images/male_familiarization/080still5.jpg
155,3,16,jerry,M,top,337346,back,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
155,4,1,allison,F,top,300943,back,032still3.jpg,032,encoding_images/female_familiarization/032still3.jpg
155,4,2,julene,F,bottom,1281,next,203still8.jpg,203,encoding_images/female_familiarization/203still8.jpg
155,4,3,eric,M,top,857523,next,199still3.jpg,199,encoding_images/male_familiarization/199still3.jpg
155,4,4,valerie,F,top,240233,back,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
155,4,5,nunzio,M,bottom,496,back,156still3.jpg,156,encoding_images/male_familiarization/156still3.jpg
155,4,6,kenneth,M,top,803470,back,237still6.jpg,237,encoding_images/male_familiarization/237still6.jpg
155,4,7,lauralee,F,bottom,1694,back,152still1.jpg,152,encoding_images/female_familiarization/152still1.jpg
155,4,8,joanna,F,top,92485,next,105still17.jpg,105,encoding_images/female_familiarization/105still17.jpg
155,4,9,ahmet,M,bottom,568,next,172still12.jpg,172,encoding_images/male_familiarization/172still12.jpg
155,4,10,leah,F,top,211413,next,289still5.jpg,289,encoding_images/female_familiarization/289still5.jpg
155,4,11,ralf,M,bottom,210,back,226still13.jpg,226,encoding_images/male_familiarization/226still13.jpg
155,4,12,bruce,M,top,266615,back,109still2.jpg,109,encoding_images/male_familiarization/109still2.jpg
155,4,13,sigrid,F,bottom,1294,back,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
155,4,14,saverio,M,bottom,868,next,051still6.jpg,051,encoding_images/male_familiarization/051still6.jpg
155,4,15,thomas,M,top,1464735,next,285still2.jpg,285,encoding_images/male_familiarization/285still2.jpg
155,4,16,joline,F,bottom,1507,next,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
