pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
173,1,1,cynthia,F,top,634311,next,277still4.jpg,277,encoding_images/female_familiarization/277still4.jpg
173,1,2,laurent,M,bottom,1097,next,109still2.jpg,109,encoding_images/male_familiarization/109still2.jpg
173,1,3,jennifer,F,top,1456897,back,034still14.jpg,034,encoding_images/female_familiarization/034still14.jpg
173,1,4,dennis,M,top,414755,next,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
173,1,5,bridgit,F,bottom,1274,next,010still14.jpg,010,encoding_images/female_familiarization/010still14.jpg
173,1,6,melanie,F,top,243513,next,111still4.jpg,111,encoding_images/female_familiarization/111still4.jpg
173,1,7,benedetto,M,bottom,514,next,070still8.jpg,070,encoding_images/male_familiarization/070still8.jpg
173,1,8,sandor,M,bottom,801,back,126still5.jpg,126,encoding_images/male_familiarization/126still5.jpg
173,1,9,anne,F,top,175447,back,160still9.jpg,160,encoding_images/female_familiarization/160still9.jpg
173,1,10,camie,F,bottom,1589,back,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
173,1,11,per,M,bottom,352,back,170still7.jpg,170,encoding_images/male_familiarization/170still7.jpg
173,1,12,phillip,M,top,237464,next,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
173,1,13,joseph,M,top,1698518,back,141still12.jpg,141,encoding_images/male_familiarization/141still12.jpg
173,1,14,viki,F,bottom,1548,next,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
173,1,15,randy,M,top,313236,back,238still5.jpg,238,encoding_images/male_familiarization/238still5.jpg
173,1,16,katrin,F,bottom,1057,back,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
173,2,1,micheal,M,top,138560,next,106still12.jpg,106,encoding_images/male_familiarization/106still12.jpg
173,2,2,trudie,F,bottom,1221,back,117still10.jpg,117,encoding_images/female_familiarization/117still10.jpg
173,2,3,clayton,M,top,100693,back,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
173,2,4,stephanie,F,top,722629,next,085still3.jpg,085,encoding_images/female_familiarization/085still3.jpg
173,2,5,arline,F,bottom,1793,back,112still2.jpg,112,encoding_images/female_familiarization/112still2.jpg
173,2,6,petar,M,bottom,552,next,259still7.jpg,259,encoding_images/male_familiarization/259still7.jpg
173,2,7,christian,M,top,421581,back,120still2.jpg,120,encoding_images/male_familiarization/120still2.jpg
173,2,8,vincenza,F,bottom,1053,next,059still7.jpg,059,encoding_images/female_familiarization/059still7.jpg
173,2,9,patricia,F,top,854220,next,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
173,2,10,niels,M,bottom,1009,back,159still13.jpg,159,encoding_images/male_familiarization/159still13.jpg
173,2,11,nunzio,M,bottom,496,next,231still2.jpg,231,encoding_images/male_familiarization/231still2.jpg
173,2,12,rachel,F,top,506557,back,088still4.jpg,088,encoding_images/female_familiarization/088still4.jpg
173,2,13,hope,F,top,79097,back,062still4.jpg,062,encoding_images/female_familiarization/062still4.jpg
173,2,14,georg,M,bottom,346,back,064still3.jpg,064,encoding_images/male_familiarization/064still3.jpg
173,2,15,joani,F,bottom,566,next,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
173,2,16,carl,M,top,222487,next,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
173,3,1,eleonora,F,bottom,706,back,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
173,3,2,bonni,F,bottom,1167,next,124still10.jpg,124,encoding_images/female_familiarization/124still10.jpg
173,3,3,stanislaw,M,bottom,233,next,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
173,3,4,melody,F,top,94891,next,099still8.jpg,099,encoding_images/female_familiarization/099still8.jpg
173,3,5,waldemar,M,bottom,515,back,121still1.jpg,121,encoding_images/male_familiarization/121still1.jpg
