pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
123,1,1,sarah,F,top,870818,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
123,1,2,ole,M,bottom,644,back,227still3.jpg,227,encoding_images/male_familiarization/227still3.jpg
123,1,3,norine,F,bottom,1585,next,255still2.jpg,255,encoding_images/female_familiarization/255still2.jpg
123,1,4,petar,M,bottom,552,back,038still17.jpg,038,encoding_images/male_familiarization/038still17.jpg
123,1,5,philip,M,top,210599,next,218still10.jpg,218,encoding_images/male_familiarization/218still10.jpg
123,1,6,friedrich,M,bottom,472,next,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
123,1,7,barbara,F,top,583637,back,210still3.jpg,210,encoding_images/female_familiarization/210still3.jpg
123,1,8,nicole,F,top,588020,next,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
123,1,9,ellen,F,top,132058,next,104still6.jpg,104,encoding_images/female_familiarization/104still6.jpg
123,1,10,colm,M,bottom,577,next,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
123,1,11,bridgit,F,bottom,1274,next,105still17.jpg,105,encoding_images/female_familiarization/105still17.jpg
123,1,12,jerry,M,top,337346,back,125still2.jpg,125,encoding_images/male_familiarization/125still2.jpg
123,1,13,allen,M,top,166934,next,161still9.jpg,161,encoding_images/male_familiarization/161still9.jpg
123,1,14,nella,F,bottom,1375,back,094still5.jpg,094,encoding_images/female_familiarization/094still5.jpg
123,1,15,antonietta,F,bottom,991,back,288still2.jpg,288,encoding_images/female_familiarization/288still2.jpg
123,1,16,kyle,M,top,477434,back,018still4.jpg,018,encoding_images/male_familiarization/018still4.jpg
123,2,1,vahe,M,bottom,239,next,174still1.jpg,174,encoding_images/male_familiarization/174still1.jpg
123,2,2,dieter,M,bottom,902,back,298still9.jpg,298,encoding_images/male_familiarization/298still9.jpg
123,2,3,joani,F,bottom,566,next,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
123,2,4,christian,M,top,421581,next,205still6.jpg,205,encoding_images/male_familiarization/205still6.jpg
123,2,5,laura,F,top,625215,back,085still3.jpg,085,encoding_images/female_familiarization/085still3.jpg
123,2,6,bethanne,F,bottom,1244,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
123,2,7,edward,M,top,577814,back,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
123,2,8,karine,F,bottom,1087,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
123,2,9,kara,F,top,99531,next,242still11.jpg,242,encoding_images/female_familiarization/242still11.jpg
123,2,10,roger,M,top,250793,back,232still10.jpg,232,encoding_images/male_familiarization/232still10.jpg
123,2,11,amy,F,top,666708,next,089still1.jpg,089,encoding_images/female_familiarization/089still1.jpg
123,2,12,christoph,M,bottom,1126,next,046still6.jpg,046,encoding_images/male_familiarization/046still6.jpg
123,2,13,benjamin,M,top,677813,next,108still5.jpg,108,encoding_images/male_familiarization/108still5.jpg
123,2,14,milos,M,bottom,337,back,283still14.jpg,283,encoding_images/male_familiarization/283still14.jpg
123,2,15,cynthia,F,top,634311,back,131still13.jpg,131,encoding_images/female_familiarization/131still13.jpg
123,2,16,susette,F,bottom,924,back,299still6.jpg,299,encoding_images/female_familiarization/299still6.jpg
123,3,1,audrey,F,top,177763,back,009still12.jpg,009,encoding_images/female_familiarization/009still12.jpg
123,3,2,zoran,M,bottom,369,back,240still5.jpg,240,encoding_images/male_familiarization/240still5.jpg
123,3,3,mardi,F,bottom,777,back,178still9.jpg,178,encoding_images/female_familiarization/178still9.jpg
123,3,4,aaron,M,top,562838,back,128still5.jpg,128,encoding_images/male_familiarization/128still5.jpg
123,3,5,larysa,F,bottom,155,back,203still8.jpg,203,encoding_images/female_familiarization/203still8.jpg
123,3,6,joy,F,top,97839,next,028still13.jpg,028,encoding_images/female_familiarization/028still13.jpg
123,3,7,judith,F,top,176797,back,185still4.jpg,185,encoding_images/female_familiarization/185still4.jpg
123,3,8,giulio,M,bottom,513,next,155still2.jpg,155,encoding_images/male_familiarization/155still2.jpg
123,3,9,eleonora,F,bottom,706,next,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
123,3,10,mitchell,M,top,146323,next,086still6.jpg,086,encoding_images/male_familiarization/086still6.jpg
