pid,block,trial_no,name,gender,top_bottom,no_within_gender,back_next,img,img_id,img_path
179,1,1,bradley,M,top,298126,back,014still10.jpg,014,encoding_images/male_familiarization/014still10.jpg
179,1,2,inge,F,bottom,520,back,181still12.jpg,181,encoding_images/female_familiarization/181still12.jpg
179,1,3,spiro,M,bottom,681,next,081still11.jpg,081,encoding_images/male_familiarization/081still11.jpg
179,1,4,cindy,F,top,250580,next,246still1.jpg,246,encoding_images/female_familiarization/246still1.jpg
179,1,5,gennaro,M,bottom,1338,back,211still20.jpg,211,encoding_images/male_familiarization/211still20.jpg
179,1,6,mary,F,top,1350547,next,025still7.jpg,025,encoding_images/female_familiarization/025still7.jpg
179,1,7,nancie,F,bottom,1661,next,182still11.jpg,182,encoding_images/female_familiarization/182still11.jpg
179,1,8,thomas,M,top,1464735,next,226still13.jpg,226,encoding_images/male_familiarization/226still13.jpg
179,1,9,bethanne,F,bottom,1244,next,277still4.jpg,277,encoding_images/female_familiarization/277still4.jpg
179,1,10,jolyn,F,bottom,1852,back,287still14.jpg,287,encoding_images/female_familiarization/287still14.jpg
179,1,11,paula,F,top,222991,back,265still5.jpg,265,encoding_images/female_familiarization/265still5.jpg
179,1,12,dieter,M,bottom,902,back,212still4.jpg,212,encoding_images/male_familiarization/212still4.jpg
179,1,13,benjamin,M,top,677813,back,102still12.jpg,102,encoding_images/male_familiarization/102still12.jpg
179,1,14,kostas,M,bottom,339,next,240still5.jpg,240,encoding_images/male_familiarization/240still5.jpg
179,1,15,denise,F,top,359710,back,073still4.jpg,073,encoding_images/female_familiarization/073still4.jpg
179,1,16,lawrence,M,top,215414,next,045still4.jpg,045,encoding_images/male_familiarization/045still4.jpg
179,2,1,sarkis,M,bottom,695,next,284still1.jpg,284,encoding_images/male_familiarization/284still1.jpg
179,2,2,ryan,M,top,937360,back,213still9.jpg,213,encoding_images/male_familiarization/213still9.jpg
179,2,3,wesley,M,top,171701,back,083still3.jpg,083,encoding_images/male_familiarization/083still3.jpg
179,2,4,katrin,F,bottom,1057,next,029still10.jpg,029,encoding_images/female_familiarization/029still10.jpg
179,2,5,michelle,F,top,805639,next,013still4.jpg,013,encoding_images/female_familiarization/013still4.jpg
179,2,6,andrzej,M,bottom,357,next,190still4.jpg,190,encoding_images/male_familiarization/190still4.jpg
179,2,7,virgina,F,bottom,815,back,087still4.jpg,087,encoding_images/female_familiarization/087still4.jpg
179,2,8,giuseppina,F,bottom,686,next,006still4.jpg,006,encoding_images/female_familiarization/006still4.jpg
179,2,9,theresa,F,top,266524,back,030still3.jpg,030,encoding_images/female_familiarization/030still3.jpg
179,2,10,justin,M,top,774052,next,082still5.jpg,082,encoding_images/male_familiarization/082still5.jpg
179,2,11,claire,F,top,143040,next,123still15.jpg,123,encoding_images/female_familiarization/123still15.jpg
179,2,12,dragan,M,bottom,255,back,086still6.jpg,086,encoding_images/male_familiarization/086still6.jpg
179,2,13,marylee,F,bottom,1394,back,071still4.jpg,071,encoding_images/female_familiarization/071still4.jpg
179,2,14,robert,M,top,2574767,next,044still13.jpg,044,encoding_images/male_familiarization/044still13.jpg
179,2,15,ashraf,M,bottom,827,back,269still2.jpg,269,encoding_images/male_familiarization/269still2.jpg
179,2,16,ruth,F,top,150092,back,110still18.jpg,110,encoding_images/female_familiarization/110still18.jpg
179,3,1,corey,M,top,182107,next,208still4.jpg,208,encoding_images/male_familiarization/208still4.jpg
179,3,2,patricia,F,top,854220,next,042still9.jpg,042,encoding_images/female_familiarization/042still9.jpg
179,3,3,laraine,F,bottom,1536,next,060still4.jpg,060,encoding_images/female_familiarization/060still4.jpg
179,3,4,nunzio,M,bottom,496,back,129still12.jpg,129,encoding_images/male_familiarization/129still12.jpg
179,3,5,julene,F,bottom,1281,back,235still1.jpg,235,encoding_images/female_familiarization/235still1.jpg
179,3,6,ann,F,top,222015,back,033still3.jpg,033,encoding_images/female_familiarization/033still3.jpg
179,3,7,raffi,M,bottom,754,next,183still14.jpg,183,encoding_images/male_familiarization/183still14.jpg
179,3,8,mitchell,M,top,146323,back,052still1.jpg,052,encoding_images/male_familiarization/052still1.jpg
179,3,9,wendy,F,top,252118,next,295still9.jpg,295,encoding_images/female_familiarization/295still9.jpg
179,3,10,melissa,F,top,749573,back,215still8.jpg,215,encoding_images/female_familiarization/215still8.jpg
179,3,11,bernhard,M,bottom,541,back,109still2.jpg,109,encoding_images/male_familiarization/109still2.jpg
179,3,12,hannelore,F,bottom,242,back,303still2.jpg,303,encoding_images/female_familiarization/303still2.jpg
179,3,13,susette,F,bottom,924,next,254still3.jpg,254,encoding_images/female_familiarization/254still3.jpg
179,3,14,stephen,M,top,699430,next,048still8.jpg,048,encoding_images/male_familiarization/048still8.jpg
179,3,15,milos,M,bottom,337,next,271still7.jpg,271,encoding_images/male_familiarization/271still7.jpg
179,3,16,scott,M,top,753538,back,058still6.jpg,058,encoding_images/male_familiarization/058still6.jpg
179,4,1,curtis,M,top,186454,next,134still4.jpg,134,encoding_images/male_familiarization/134still4.jpg
179,4,2,florian,M,bottom,873,back,249still4.jpg,249,encoding_images/male_familiarization/249still4.jpg
179,4,3,christine,F,top,467966,back,301still1.jpg,301,encoding_images/female_familiarization/301still1.jpg
