name,gender,top_bottom,no_within_gender,block,back_next,pid
kristin,F,top,177234,4,back,102
jay,M,top,146228,4,back,102
renate,F,bottom,1182,3,next,102
aaron,M,top,562838,3,next,102
raffaele,M,bottom,866,2,next,102
vasiliki,F,bottom,1155,3,back,102
timothy,M,top,1017662,1,next,102
bridgit,F,bottom,1274,3,back,102
arline,F,bottom,1793,1,back,102
micheline,F,bottom,999,2,back,102
gennaro,M,bottom,1338,1,back,102
allen,M,top,166934,2,next,102
adam,M,top,542093,1,next,102
zoltan,M,bottom,728,2,back,102
sharilyn,F,bottom,1319,1,back,102
despina,F,bottom,1097,1,next,102
eric,M,top,857523,1,back,102
angela,F,top,633439,4,back,102
kostas,M,bottom,339,1,back,102
tadeusz,M,bottom,181,4,next,102
wesley,M,top,171701,3,back,102
lorilee,F,bottom,777,4,next,102
seymour,M,bottom,637,1,next,102
carl,M,top,222487,3,next,102
antonietta,F,bottom,991,4,back,102
saverio,M,bottom,868,4,next,102
virgina,F,bottom,815,4,back,102
giuseppina,F,bottom,686,2,next,102
bridget,F,top,85920,4,next,102
april,F,top,236114,4,next,102
patricia,F,top,854220,3,back,102
ashraf,M,bottom,827,3,back,102
viki,F,bottom,1548,2,next,102
elke,F,bottom,1070,2,back,102
natalie,F,top,336927,2,back,102
linda,F,top,882894,1,back,102
sarkis,M,bottom,695,4,back,102
katrin,F,bottom,1057,3,next,102
susan,F,top,863506,2,next,102
barbara,F,top,583637,3,next,102
amy,F,top,666708,3,back,102
john,M,top,2738991,4,next,102
vincenza,F,bottom,1053,1,next,102
joaquim,M,bottom,670,4,back,102
vahe,M,bottom,239,2,next,102
james,M,top,2877483,4,back,102
ewa,F,bottom,284,4,next,102
theodore,M,top,137034,2,back,102
paul,M,top,845396,3,back,102
brian,M,top,1140348,1,back,102
benjamin,M,top,677813,2,back,102
krzysztof,M,bottom,456,2,back,102
tanya,F,top,113973,1,next,102
hope,F,top,79097,1,next,102
amanda,F,top,765106,2,next,102
raffi,M,bottom,754,3,back,102
anne,F,top,175447,3,next,102
faith,F,top,127208,2,back,102
bryan,M,top,375144,2,next,102
benedetto,M,bottom,514,3,next,102
hendrik,M,bottom,1008,1,next,102
shane,M,top,189201,4,next,102
stephanie,F,top,722629,1,back,102
martyn,M,bottom,475,3,next,102
